STA_SEQ,Station_ID_1,ADB_SegmentID,Station_Name,Proximity_Landmark,Municipality_Name,State_Name,SUB_BAS_SEQ_Name,YLat,XLong,LU_StationType_SEQ,textbox2
20208,,,Mill River,downstream 600 M Cook Hill Road,CHESHIRE,Connecticut,5302 - Mill River - South Central Western Complex - South Central Coast,41.46137,-72.898996,River/Stream Perennial,Total Records: 6196
20209,,,"""Babbling Brook""",100 meters upstream of Naromi Brook,SHERMAN,Connecticut,6017 - Morrissey Brook - Housatonic Main Stem - Housatonic,41.60882,-73.49103,River/Stream Perennial,Total Records: 6196
20210,,,Nonewaug River,"Lower end of gorge, 950 meters downstream through field at Minortown Rd extension",WOODBURY,Connecticut,6802 - Nonewaug River - Pomperaug - Housatonic,41.56752,-73.18996,River/Stream Perennial,Total Records: 6196
20211,,,Bullet Hill Brook,Confluence with Pomperaug,WOODBURY,Connecticut,6800 - Pomperaug River - Pomperaug - Housatonic,41.4836,-73.2231,River/Stream Perennial,Total Records: 6196
20212,,,East Meadow brook,confluence of East meadow and Nonewaug off Middle Rd Turnpike,WOODBURY,Connecticut,6802 - Nonewaug River - Pomperaug - Housatonic,41.554425,-73.199597,River/Stream Perennial,Total Records: 6196
20213,,,Nonewaug River,downstream of Old US hwy 6 Bridge with Rt 6,WOODBURY,Connecticut,6802 - Nonewaug River - Pomperaug - Housatonic,41.5834,-73.1728,River/Stream Perennial,Total Records: 6196
20214,,,Pomperaug River,Downstream of dam,WOODBURY,Connecticut,6800 - Pomperaug River - Pomperaug - Housatonic,41.526137,-73.210367,River/Stream,Total Records: 6196
20215,,,Uncas Lake,at Boat Launch,LYME,Connecticut,4800 - Eightmile River - Eightmile - Connecticut,41.372832,-72.322231,Lake,Total Records: 6196
20216,,,Uncas Lake,at Swimming Area,LYME,Connecticut,4800 - Eightmile River - Eightmile - Connecticut,41.377266,-72.313622,Lake,Total Records: 6196
20217,,,"Shepaug River, unnamed tributary (""Canoe Brook"")",50 meters DS path behind town clerk,WASHINGTON,Connecticut,6700 - Shepaug River - Shepaug - Housatonic,41.640916,-73.321392,River/Stream Perennial,Total Records: 6196
20218,,,Hop Brook,Confluence with Shepaug River,ROXBURY,Connecticut,4318 - Hop Brook - Farmington - Connecticut,41.547499,-73.332379,River/Stream Perennial,Total Records: 6196
20219,,,"Nonewaug, no name tributary to",Jerry Stromski Way off minor town rd extension,WOODBURY,Connecticut,6802 - Nonewaug River - Pomperaug - Housatonic,41.573359,-73.184937,River/Stream Perennial,Total Records: 6196
20220,,,Galpine Brook,At confluence with Nonewaug river,WOODBURY,Connecticut,6802 - Nonewaug River - Pomperaug - Housatonic,41.57077,-73.189135,River/Stream Perennial,Total Records: 6196
20221,,,Clark Brook,Confluence with Nonewaug river,WOODBURY,Connecticut,6802 - Nonewaug River - Pomperaug - Housatonic,41.567597,-73.188625,River/Stream Perennial,Total Records: 6196
20222,,,Pine Brook,10 m DS Atwater Rd crossing,BETHANY,Connecticut,5200 - Quinnipiac River - Quinnipiac - South Central Coast,41.401199,-73.021135,River/Stream Perennial,Total Records: 6196
20223,,,Pine Brook,US from confluence with Bladens River,BETHANY,Connecticut,5200 - Quinnipiac River - Quinnipiac - South Central Coast,41.3897,-73.0305,River/Stream Perennial,Total Records: 6196
20224,,,Black Brook,100m into the woods past Elderslie Ln culdesac,WOODBRIDGE,Connecticut,6025 - Farmill River - Housatonic Main Stem - Housatonic,41.3828,-73.0408,River/Stream Perennial,Total Records: 6196
20225,,,Hopp Brook,"End of Bear Hill Rd, US  of dam",BETHANY,Connecticut,6919 - Bladens River - Naugatuck - Housatonic,41.4129,-73.0325,River/Stream Perennial,Total Records: 6196
20226,,,Gulf Brook,"US of Tommys Path, DS of water company diversion",NORTH BRANFORD,Connecticut,5112 - Farm River - South Central Eastern Complex - South Central Coast,41.380975,-72.784993,River/Stream,Total Records: 6196
20227,,,Farm River,DS of River Road,EAST HAVEN,Connecticut,5112 - Farm River - South Central Eastern Complex - South Central Coast,41.322917,-72.834294,River/Stream,Total Records: 6196
20228,,,NNT to Beaver Brook,US of Route 313,SEYMOUR,Connecticut,6900 - Naugatuck River - Naugatuck - Housatonic,41.36532,-73.05921,River/Stream,Total Records: 6196
20229,,,Race Brook,"US of Lambert Rd, DS of golf course",ORANGE,Connecticut,5307 - Wepawaug River - South Central Western Complex - South Central Coast,41.29157,-73.02746,River/Stream,Total Records: 6196
20230,,,Killingly Pond,at deep hole,KILLINGLY,Connecticut,3404 - Whetstone Brook - Fivemile - Thames,41.863,-71.794,Lake,Total Records: 6196
20231,,,"Transylvania Brook, NNT to",Along East Flag Swamp Road,ROXBURY,Connecticut,6806 - Transylvania Brook - Pomperaug - Housatonic,41.51419,-73.276472,River/Stream Intermittent,Total Records: 6196
20232,,,Harbor Brook,Meriden Green at uppermost footbridge,MERIDEN,Connecticut,5206 - Harbor Brook - Quinnipiac - South Central Coast,41.53936,-72.798747,River/Stream,Total Records: 6196
20233,,,Harbor Brook,US Cook Avenue,MERIDEN,Connecticut,5206 - Harbor Brook - Quinnipiac - South Central Coast,41.530514,-72.808403,River/Stream,Total Records: 6196
20234,,,Hans Brook,100m Ds of Jackson Hill Road,MIDDLEFIELD,Connecticut,4607 - Coginchaug River - Mattabesset - Connecticut,41.529321,-72.712216,River/Stream,Total Records: 6196
20235,,3108,Post Brook,Upstream Route 316,ANDOVER,Connecticut,3108 - Hop River - Willimantic - Thames,41.711632,-72.36901,River/Stream,Total Records: 6196
20236,,3900,Goshen Brook,at Sisson Road,LEBANON,Connecticut,3900 - Yantic River - Yantic - Thames,41.574707,-72.232677,River/Stream,Total Records: 6196
20237,,6700,Canoe Brook,Downstream Church Hill Road,WASHINGTON,Connecticut,6700 - Shepaug River - Shepaug - Housatonic,41.644216,-73.324245,River/Stream,Total Records: 6196
20238,,6700,Hop Brook,upstream Botsford Hill Road,ROXBURY,Connecticut,6700 - Shepaug River - Shepaug - Housatonic,41.548494,-73.33367,River/Stream,Total Records: 6196
20239,,,Nonewaug River,Middle Rd turnpike house 114,WOODBURY,Connecticut,6802 - Nonewaug River - Pomperaug - Housatonic,41.553538,-73.194613,River/Stream Perennial,Total Records: 6196
20240,,6700,Turrill Brook,Upstream Lower River Road,ROXBURY,Connecticut,6700 - Shepaug River - Shepaug - Housatonic,41.507722,-73.31105,River/Stream,Total Records: 6196
20241,,,"Nonewaug River, No Name Tributary To",Accross from house 114 Middle Rd Turnpike,WOODBURY,Connecticut,6802 - Nonewaug River - Pomperaug - Housatonic,41.553538,-73.194613,River/Stream Perennial,Total Records: 6196
20242,,,South Brook,Culvert bridge behind business park off S.Pomperaug Ave,WOODBURY,Connecticut,6800 - Pomperaug River - Pomperaug - Housatonic,41.52245,-73.20351,River/Stream Perennial,Total Records: 6196
20243,,,"Strongs Brook, NNT to",Three Bridges Road,EAST HADDAM,Connecticut,4800 - Eightmile River - Eightmile - Connecticut,41.446,-72.328,River/Stream,Total Records: 6196
20244,,,Glasgo Pond,Adjacent to Sheldon Road,GRISWOLD,Connecticut,3600 - Pachaug River - Pachaug - Thames,41.566851,-71.878855,Lake,Total Records: 6196
20245,,,Race Brook,Upstream of Lambert Rd,ORANGE,Connecticut,5307 - Wepawaug River - South Central Western Complex - South Central Coast,41.294617,-73.024703,River/Stream,Total Records: 6196
20246,,4802,Witch Meadow Brook,Behind #643 Hartford Road,SALEM,Connecticut,4802 - East Branch Eightmile River - Eightmile - Connecticut,41.51375,-72.29786,River/Stream,Total Records: 6196
20247,,4705,Jeremy River,"Downstream Route 66, at Chestnut Hill Road",HEBRON,Connecticut,4705 - Jeremy River - Salmon - Connecticut,41.657908,-72.37242,River/Stream,Total Records: 6196
20248,,4708,Dickinson Creek,at Austin Drive,MARLBOROUGH,Connecticut,4708 - Dickinson Creek - Salmon - Connecticut,41.64779,-72.47831,River/Stream,Total Records: 6196
20249,,4703,Gillette Brook,at Route 16/Middletown Road,COLCHESTER,Connecticut,4703 - Meadow Brook - Salmon - Connecticut,41.558657,-72.36659,River/Stream,Total Records: 6196
20250,,,Naugatuck River,confluence with Beacon Hill Brook on RT 8,NAUGATUCK,Connecticut,6900 - Naugatuck River - Naugatuck - Housatonic,41.468447,-73.052151,River/Stream Perennial,Total Records: 6196
20251,,4710,Buell Brook,"Behind the Nathan Hale-Ray Middle School, adjacent blue trail picnic tables",EAST HADDAM,Connecticut,4710 - Moodus River - Salmon - Connecticut,41.5213,-72.4386,River/Stream,Total Records: 6196
20252,,4710,Shady Brook,Downstream William F. Palmer Road,EAST HADDAM,Connecticut,4710 - Moodus River - Salmon - Connecticut,41.499963,-72.444,River/Stream,Total Records: 6196
20253,,,Rainbow Reservoir,Camp Shalom bathing beach,WINDSOR,Connecticut,4300 - Farmington River - Farmington - Connecticut,41.90316,-72.71538,Lake,Total Records: 6196
20254,,,Rainbow Reservoir,@ state boat launch,WINDSOR,Connecticut,4300 - Farmington River - Farmington - Connecticut,41.91411,-72.70472,Lake,Total Records: 6196
20255,,,Waubeeka Lake,Center of lake,DANBURY,Connecticut,6600 - Still River - Still - Housatonic,41.3501,-73.459664,Lake,Total Records: 6196
20256,,,Lake Lillinonah,Near confluence and Shepaug and Housatonic arms,SOUTHBURY,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.468785,-73.310622,Riverine Impoundment,Total Records: 6196
20257,,,Housatonic River,650m US of Rte 4 bridge,CORNWALL,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.82512,-73.374138,River/Stream,Total Records: 6196
20258,,,Furnace Brook,Confluence with Housatonic,CORNWALL,Connecticut,6010 - Furnace Brook - Housatonic Main Stem - Housatonic,41.81954,-73.369719,River/Stream Perennial,Total Records: 6196
20259,,,Coginchaug River,Directly above Wadsworth Falls Waterfall,MIDDLEFIELD,Connecticut,4607 - Coginchaug River - Mattabesset - Connecticut,41.526248,-72.695791,River/Stream Perennial,Total Records: 6196
20260,,,"Pomperaug River, Unnamed Tributary To","100m US confluence, 500m DS Flood Bridge Rd",SOUTHBURY,Connecticut,6800 - Pomperaug River - Pomperaug - Housatonic,41.465646,-73.243906,River/Stream Perennial,Total Records: 6196
20261,,,"Pomperaug River, Unnamed Tributary To","US Pomperaug, across from Bennett Dog park",SOUTHBURY,Connecticut,6800 - Pomperaug River - Pomperaug - Housatonic,41.5027,-73.2187,River/Stream Perennial,Total Records: 6196
20262,,,"Roaring Brook, NNT to",Downstream of Roaring Brook Road,PROSPECT,Connecticut,5301 - Willow Brook - South Central Western Complex - South Central Coast,41.479055,-72.948032,River/Stream,Total Records: 6196
20263,,,"Naugatuck Reservoir, NNT to",Downstream of Route 69,PROSPECT,Connecticut,6918 - Beacon Hill Brook - Naugatuck - Housatonic,41.480578,-72.970429,River/Stream,Total Records: 6196
20264,,,"Thames River, NNT to",Upstream of Derry Hill Road,MONTVILLE,Connecticut,3000 - Thames River - Thames Main Stem - Thames,41.460159,-72.090017,River/Stream,Total Records: 6196
20265,,,"Thames River, NNT",At Massapeag Side Road,MONTVILLE,Connecticut,3000 - Thames River - Thames Main Stem - Thames,41.458465,-72.081117,River/Stream,Total Records: 6196
20266,,,"Stonehouse Brook, NNT to",Downstream Davis Road,CHAPLIN,Connecticut,3204 - Stonehouse Brook - Natchaug - Thames,41.799508,-72.145437,River/Stream,Total Records: 6196
20267,,,"Stonehouse Brook, NNT to",adjacent to Palmer Road - hiked through field,CHAPLIN,Connecticut,3204 - Stonehouse Brook - Natchaug - Thames,41.781877,-72.146661,River/Stream,Total Records: 6196
20268,,,"Natchaug River, NNT to",Downstream of Depot Road,WINDHAM,Connecticut,3200 - Natchaug River - Natchaug - Thames,41.751997,-72.150246,River/Stream,Total Records: 6196
20269,,,"Shetucket River, NNT to",Downstream of Route 32,WINDHAM,Connecticut,3800 - Shetucket River - Shetucket - Thames,41.666027,-72.160558,River/Stream,Total Records: 6196
20270,,,"Potash Brook, NNT to",Downstream Rt. 203,WINDHAM,Connecticut,3800 - Shetucket River - Shetucket - Thames,41.738624,-72.15904,River/Stream,Total Records: 6196
20271,,,Moosup Pond,at deepest point of lake,PLAINFIELD,Connecticut,3502 - Snake Meadow Brook - Moosup - Thames,41.73467,-71.866,Lake,Total Records: 6196
20272,,,Salmon Creek (Salmon Kill),500m US USGS Station,SALISBURY,Connecticut,4006 - Salmon Brook - Connecticut Main Stem - Connecticut,41.944457,-73.390656,River/Stream Perennial,Total Records: 6196
20273,,,Salmon Creek (Salmon Kill),Guy property lower corner of field,SALISBURY,Connecticut,6007 - Salmon Creek - Housatonic Main Stem - Housatonic,41.933128,-73.372551,River/Stream Perennial,Total Records: 6196
20274,,,Pachaug Pond,at state boat launch,GRISWOLD,Connecticut,3600 - Pachaug River - Pachaug - Thames,41.582845,-71.928841,Lake,Total Records: 6196
20275,,,Doaneville Pond,just upstream of Sheldon Road at bridge,GRISWOLD,Connecticut,3600 - Pachaug River - Pachaug - Thames,41.566378,-71.878793,Lake,Total Records: 6196
20276,,,Pachaug Pond,Private beach @ 69 Burdick Lane,GRISWOLD,Connecticut,3600 - Pachaug River - Pachaug - Thames,41.551431,-71.900948,Lake,Total Records: 6196
20277,,,"Pomperaug River, Unnamed Tributary To",Culvert under Winship Rd,SOUTHBURY,Connecticut,6800 - Pomperaug River - Pomperaug - Housatonic,41.4982,-73.2257,River/Stream Intermittent,Total Records: 6196
20278,,,"Pomperaug River, Unnamed Tributary To",DS Winship Dr,SOUTHBURY,Connecticut,6800 - Pomperaug River - Pomperaug - Housatonic,41.4822,-73.2199,River/Stream Perennial,Total Records: 6196
20279,,,"Pomperaug River, Unnamed Tributary To",Parking lot behind Mercato Italian Kitchen and Bar,SOUTHBURY,Connecticut,6800 - Pomperaug River - Pomperaug - Housatonic,41.46816,-73.230796,River/Stream Intermittent,Total Records: 6196
20280,,,"Pomperaug River, Unnamed Tributary To",Emergency access Rd from Settlers Park,SOUTHBURY,Connecticut,6800 - Pomperaug River - Pomperaug - Housatonic,41.492581,-73.219573,River/Stream Intermittent,Total Records: 6196
20281,,,"Pomperaug River, Unnamed Tributary To",Alongside Woodbury PI,WOODBURY,Connecticut,6800 - Pomperaug River - Pomperaug - Housatonic,41.511625,-73.205974,River/Stream Intermittent,Total Records: 6196
20282,,,"Pomperaug River, Unnamed Tributary To",Confluence with Pomperaug 500m DS Povery Rd,SOUTHBURY,Connecticut,6800 - Pomperaug River - Pomperaug - Housatonic,41.477541,-73.226368,River/Stream Perennial,Total Records: 6196
20283,,,"Pomperaug River, Unnamed Tributary To",Pomperaug confluence on South Britian Rd,SOUTHBURY,Connecticut,6800 - Pomperaug River - Pomperaug - Housatonic,41.463435,-73.243078,River/Stream Perennial,Total Records: 6196
20284,,,"Pomperaug River, Unnamed Tributary To",US from Pomperaug River to Golf course Bridge,SOUTHBURY,Connecticut,6800 - Pomperaug River - Pomperaug - Housatonic,41.486241,-73.221975,River/Stream Perennial,Total Records: 6196
20285,,,Trib to Pomperaug River,US confluence with Pomperaug,SOUTHBURY,Connecticut,6800 - Pomperaug River - Pomperaug - Housatonic,41.50399,-73.2157,River/Stream Intermittent,Total Records: 6196
20286,,,Pomperaug River unnamed trib.,US from confluence with Pomperaug River,SOUTHBURY,Connecticut,6800 - Pomperaug River - Pomperaug - Housatonic,41.50216,-73.21826,River/Stream Intermittent,Total Records: 6196
20287,,,Pomperaug River tributary,US from confluence with Pomperaug River,SOUTHBURY,Connecticut,6800 - Pomperaug River - Pomperaug - Housatonic,41.4722,-73.25663,River/Stream Intermittent,Total Records: 6196
20288,,,Browning Pond,at outflow end of pond at Browning Rd,NORWICH,Connecticut,3900 - Yantic River - Yantic - Thames,41.545743,-72.116322,Lake,Total Records: 6196
20289,,,"Yantic River, unnamed trib to",at intersection of Browning Rd and Rogers Rd,NORWICH,Connecticut,3900 - Yantic River - Yantic - Thames,41.547103,-72.114594,River/Stream,Total Records: 6196
20290,,,Indian River,US of Roses Mill Rd,MILFORD,Connecticut,5306 - Indian River - South Central Western Complex - South Central Coast,41.2422,-73.027602,River/Stream,Total Records: 6196
20291,,,"Pease Brook, unnamed trib to",Behind private property @ 180 Hoxie Road,FRANKLIN,Connecticut,3905 - Pease Brook - Yantic - Thames,41.601347,-72.186911,River/Stream,Total Records: 6196
20292,,,Philo Brook,Downstream of Halladay Avenue,SUFFIELD,Connecticut,4101 - Muddy Brook - Stony Brook - Connecticut,42.015517,-72.654974,River/Stream,Total Records: 6196
20293,,,Muddy Brook,Off of Plantation Drive behind house # 52,SUFFIELD,Connecticut,4101 - Muddy Brook - Stony Brook - Connecticut,41.987038,-72.677356,River/Stream,Total Records: 6196
20294,,,"Skungamaug River, NNT to",US Grant Hill Raod,TOLLAND,Connecticut,3106 - Skungamaug River - Willimantic - Thames,41.822883,-72.376371,River/Stream,Total Records: 6196
20295,,,Scranton Brook,DS of Scranton Road,STAFFORD,Connecticut,3203 - Bigelow Brook - Natchaug - Thames,41.977347,-72.167975,River/Stream,Total Records: 6196
20296,,,"Redhead Meadows Brook, NNT to",Andrews Road,WOODSTOCK,Connecticut,3201 - Bungee Brook - Natchaug - Thames,41.985356,-72.040351,River/Stream,Total Records: 6196
20297,,,Ragged Hill Brook,US Brayman Hollow Road,POMFRET,Connecticut,3710 - Mashamoquet Brook - Quinebaug - Thames,41.897303,-72.024288,River/Stream,Total Records: 6196
20298,,,Crams Brook,Rt. 198,EASTFORD,Connecticut,3206 - Mount Hope River - Natchaug - Thames,41.882431,-72.084704,River/Stream,Total Records: 6196
20299,,,"Lake Zoar, Unnamed Tributary To",First Tributary after Dam on East Side,OXFORD,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.392031,-73.174222,River/Stream Perennial,Total Records: 6196
20300,,,"Lake Zoar, Unnamed Tributary To",Confluence at Jackson Cove,OXFORD,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.412104,-73.190213,River/Stream Perennial,Total Records: 6196
20301,,,"Lake Zoar, Unnamed Tributary To",Paugussett Rd,OXFORD,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.39802,-73.19063,River/Stream Perennial,Total Records: 6196
20302,,,"Hancock Brook, NNT to",Wolcott Road,PLYMOUTH,Connecticut,6911 - Hancock Brook - Naugatuck - Housatonic,41.644282,-73.009422,River/Stream,Total Records: 6196
20303,,,"Hancock Brook, NNT to",Greystone Raod,PLYMOUTH,Connecticut,6911 - Hancock Brook - Naugatuck - Housatonic,41.636905,-73.023419,River/Stream,Total Records: 6196
20304,,,"Deep River, NNT to",Pine Ledge River,DEEP RIVER,Connecticut,4018 - Deep River - Connecticut Main Stem - Connecticut,41.380933,-72.470939,River/Stream,Total Records: 6196
20305,,,Great Hill Brook,75 M US Lake Housatonic,DERBY,Connecticut,6000 - Housatonic River - Housatonic Main Stem - Housatonic,41.34464,-73.12245,River/Stream,Total Records: 6196
