STA_SEQ,Field_Accession,Field_Activity_Date,SampleYr,Pass_Count,Reach_Length,Reach_Length_UOM,OTU,IsStocked,SumOfResult_Value,FishPer100M,Use
16809,2016350_FISH,8-Aug-16,2016,1,150,m,Rhinichthys atratulus,FALSE,92,61.33333333,1
16809,2016350_FISH,8-Aug-16,2016,1,150,m,Salvelinus fontinalis,FALSE,21,14,1
16809,2016350_FISH,8-Aug-16,2016,1,150,m,Semotilus corporalis,FALSE,56,37.33333333,1
16819,19529,12-Jul-93,1993,1,100,m,Ameiurus nebulosus,FALSE,1,1,1
16819,19529,12-Jul-93,1993,1,100,m,Salvelinus fontinalis,FALSE,118,118,1
16819,2014514_FISH,26-Jun-14,2014,1,107,m,Micropterus salmoides,FALSE,1,0.934579439,1
16819,2014514_FISH,26-Jun-14,2014,1,107,m,Rhinichthys atratulus,FALSE,1,0.934579439,1
16819,2014514_FISH,26-Jun-14,2014,1,107,m,Salvelinus fontinalis,FALSE,68,63.55140187,1
16819,27515,29-Jul-11,2011,1,69,m,Erimyzon oblongus,FALSE,1,1.449275362,1
16819,27515,29-Jul-11,2011,1,69,m,Lepomis macrochirus,FALSE,24,34.7826087,1
16819,27515,29-Jul-11,2011,1,69,m,Micropterus salmoides,FALSE,1,1.449275362,1
16819,27515,29-Jul-11,2011,1,69,m,Rhinichthys atratulus,FALSE,8,11.5942029,1
16819,27515,29-Jul-11,2011,1,69,m,Salmo trutta,TRUE,1,1.449275362,1
16819,27515,29-Jul-11,2011,1,69,m,Salmo trutta,FALSE,1,1.449275362,1
16819,27515,29-Jul-11,2011,1,69,m,Salvelinus fontinalis,TRUE,73,105.7971014,1
16819,27515,29-Jul-11,2011,1,69,m,Salvelinus fontinalis,FALSE,73,105.7971014,1
16831,18834,14-Jul-94,1994,1,100,m,Catostomus commersonii,FALSE,60,60,1
16831,18834,14-Jul-94,1994,1,100,m,Lepomis gibbosus,FALSE,1,1,1
16831,18834,14-Jul-94,1994,1,100,m,Notemigonus crysoleucas,FALSE,8,8,1
16831,18834,14-Jul-94,1994,1,100,m,Rhinichthys atratulus,FALSE,113,113,1
16831,18834,14-Jul-94,1994,1,100,m,Salvelinus fontinalis,FALSE,144,144,1
16831,27552,22-Aug-11,2011,1,50,m,Catostomus commersonii,FALSE,5,10,1
16831,27552,22-Aug-11,2011,1,50,m,Esox niger,FALSE,3,6,1
16831,27552,22-Aug-11,2011,1,50,m,Lepomis gibbosus,FALSE,2,4,1
16831,27552,22-Aug-11,2011,1,50,m,Notemigonus crysoleucas,FALSE,1,2,1
16831,27552,22-Aug-11,2011,1,50,m,Rhinichthys atratulus,FALSE,14,28,1
16831,27552,22-Aug-11,2011,1,50,m,Salvelinus fontinalis,TRUE,1,2,1
16831,27552,22-Aug-11,2011,1,50,m,Salvelinus fontinalis,FALSE,1,2,1
16831,27552,22-Aug-11,2011,1,50,m,Semotilus corporalis,FALSE,11,22,1
16836,19567,22-Jul-93,1993,1,150,m,Anguilla rostrata,FALSE,5,3.333333333,1
16836,19567,22-Jul-93,1993,1,150,m,Catostomus commersonii,FALSE,56,37.33333333,1
16836,19567,22-Jul-93,1993,1,150,m,Cottus cognatus,FALSE,136,90.66666667,1
16836,19567,22-Jul-93,1993,1,150,m,Etheostoma olmstedi,FALSE,8,5.333333333,1
16836,19567,22-Jul-93,1993,1,150,m,Lepomis cyanellus,FALSE,19,12.66666667,1
16836,19567,22-Jul-93,1993,1,150,m,Lepomis gibbosus,FALSE,2,1.333333333,1
16836,19567,22-Jul-93,1993,1,150,m,Luxilus cornutus,FALSE,40,26.66666667,1
16836,19567,22-Jul-93,1993,1,150,m,Rhinichthys atratulus,FALSE,111,74,1
16836,19567,22-Jul-93,1993,1,150,m,Rhinichthys cataractae,FALSE,117,78,1
16836,19567,22-Jul-93,1993,1,150,m,Salmo salar,TRUE,5,3.333333333,1
16836,19567,22-Jul-93,1993,1,150,m,Salmo trutta,TRUE,5,3.333333333,1
16836,19567,22-Jul-93,1993,1,150,m,Salmo trutta,FALSE,96,64,1
16836,19567,22-Jul-93,1993,1,150,m,Salvelinus fontinalis,TRUE,1,0.666666667,1
16836,19567,22-Jul-93,1993,1,150,m,Salvelinus fontinalis,FALSE,5,3.333333333,1
16836,19567,22-Jul-93,1993,1,150,m,Semotilus corporalis,FALSE,67,44.66666667,1
16836,2014540_FISH,28-Jul-14,2014,1,100,m,Anguilla rostrata,FALSE,9,9,1
16836,2014540_FISH,28-Jul-14,2014,1,100,m,Catostomus commersonii,FALSE,11,11,1
16836,2014540_FISH,28-Jul-14,2014,1,100,m,Cottus cognatus,FALSE,13,13,1
16836,2014540_FISH,28-Jul-14,2014,1,100,m,Esox niger,FALSE,1,1,1
16836,2014540_FISH,28-Jul-14,2014,1,100,m,Etheostoma olmstedi,FALSE,2,2,1
16836,2014540_FISH,28-Jul-14,2014,1,100,m,Lepomis gibbosus,FALSE,1,1,1
16836,2014540_FISH,28-Jul-14,2014,1,100,m,Notemigonus crysoleucas,FALSE,6,6,1
16836,2014540_FISH,28-Jul-14,2014,1,100,m,Rhinichthys atratulus,FALSE,55,55,1
16836,2014540_FISH,28-Jul-14,2014,1,100,m,Rhinichthys cataractae,FALSE,5,5,1
16836,2014540_FISH,28-Jul-14,2014,1,100,m,Salmo trutta,FALSE,37,37,1
16836,2014540_FISH,28-Jul-14,2014,1,100,m,Salvelinus fontinalis,FALSE,6,6,1
16836,2014540_FISH,28-Jul-14,2014,1,100,m,Semotilus corporalis,FALSE,13,13,1
16836,27516,1-Aug-11,2011,1,95,m,Ameiurus natalis,FALSE,1,1.052631579,1
16836,27516,1-Aug-11,2011,1,95,m,Anguilla rostrata,FALSE,3,3.157894737,1
16836,27516,1-Aug-11,2011,1,95,m,Catostomus commersonii,FALSE,23,24.21052632,1
16836,27516,1-Aug-11,2011,1,95,m,Cottus cognatus,FALSE,14,14.73684211,1
16836,27516,1-Aug-11,2011,1,95,m,Erimyzon oblongus,FALSE,1,1.052631579,1
16836,27516,1-Aug-11,2011,1,95,m,Esox niger,FALSE,1,1.052631579,1
16836,27516,1-Aug-11,2011,1,95,m,Etheostoma olmstedi,FALSE,8,8.421052632,1
16836,27516,1-Aug-11,2011,1,95,m,Lepomis cyanellus,FALSE,1,1.052631579,1
16836,27516,1-Aug-11,2011,1,95,m,Lepomis macrochirus,FALSE,1,1.052631579,1
16836,27516,1-Aug-11,2011,1,95,m,Luxilus cornutus,FALSE,12,12.63157895,1
16836,27516,1-Aug-11,2011,1,95,m,Micropterus salmoides,FALSE,2,2.105263158,1
16836,27516,1-Aug-11,2011,1,95,m,Rhinichthys atratulus,FALSE,42,44.21052632,1
16836,27516,1-Aug-11,2011,1,95,m,Rhinichthys cataractae,FALSE,6,6.315789474,1
16836,27516,1-Aug-11,2011,1,95,m,Salmo trutta,TRUE,42,44.21052632,1
16836,27516,1-Aug-11,2011,1,95,m,Salmo trutta,FALSE,42,44.21052632,1
16836,27516,1-Aug-11,2011,1,95,m,Semotilus corporalis,FALSE,33,34.73684211,1
16843,19354,13-Jul-92,1992,1,150,m,Catostomus commersonii,FALSE,64,42.66666667,1
16843,19354,13-Jul-92,1992,1,150,m,Luxilus cornutus,FALSE,21,14,1
16843,19354,13-Jul-92,1992,1,150,m,Rhinichthys atratulus,FALSE,130,86.66666667,1
16843,19354,13-Jul-92,1992,1,150,m,Salmo trutta,FALSE,4,2.666666667,1
16843,19354,13-Jul-92,1992,1,150,m,Salvelinus fontinalis,FALSE,7,4.666666667,1
16843,19354,13-Jul-92,1992,1,150,m,Semotilus atromaculatus,FALSE,103,68.66666667,1
16843,2015655_FISH,16-Jul-15,2015,1,122,m,Catostomus commersonii,FALSE,123,100.8196721,1
16843,2015655_FISH,16-Jul-15,2015,1,122,m,Luxilus cornutus,FALSE,27,22.13114754,1
16843,2015655_FISH,16-Jul-15,2015,1,122,m,Micropterus salmoides,FALSE,2,1.639344262,1
16843,2015655_FISH,16-Jul-15,2015,1,122,m,Rhinichthys atratulus,FALSE,105,86.06557377,1
16843,2015655_FISH,16-Jul-15,2015,1,122,m,Rhinichthys cataractae,FALSE,8,6.557377049,1
16843,2015655_FISH,16-Jul-15,2015,1,122,m,Salvelinus fontinalis,FALSE,41,33.60655738,1
16843,2015655_FISH,16-Jul-15,2015,1,122,m,Semotilus atromaculatus,FALSE,103,84.42622951,1
16852,19581,3-Aug-93,1993,1,135,m,Anguilla rostrata,FALSE,7,5.185185185,1
16852,19581,3-Aug-93,1993,1,135,m,Catostomus commersonii,FALSE,37,27.40740741,1
16852,19581,3-Aug-93,1993,1,135,m,Esox niger,FALSE,22,16.2962963,1
16852,19581,3-Aug-93,1993,1,135,m,Etheostoma olmstedi,FALSE,17,12.59259259,1
16852,19581,3-Aug-93,1993,1,135,m,Lepomis gibbosus,FALSE,4,2.962962963,1
16852,19581,3-Aug-93,1993,1,135,m,Rhinichthys atratulus,FALSE,5,3.703703704,1
16852,19581,3-Aug-93,1993,1,135,m,Salmo trutta,TRUE,1,0.740740741,1
16852,19581,3-Aug-93,1993,1,135,m,Salvelinus fontinalis,FALSE,30,22.22222222,1
16852,19581,3-Aug-93,1993,1,135,m,Semotilus corporalis,FALSE,71,52.59259259,1
16852,2014117_FISH,28-Aug-14,2014,1,91.1,m,Anguilla rostrata,FALSE,2,2.195389682,1
16852,2014117_FISH,28-Aug-14,2014,1,91.1,m,Catostomus commersonii,FALSE,4,4.390779363,1
16852,2014117_FISH,28-Aug-14,2014,1,91.1,m,Esox niger,FALSE,4,4.390779363,1
16852,2014117_FISH,28-Aug-14,2014,1,91.1,m,Etheostoma olmstedi,FALSE,12,13.17233809,1
16852,2014117_FISH,28-Aug-14,2014,1,91.1,m,Luxilus cornutus,FALSE,2,2.195389682,1
16852,2014117_FISH,28-Aug-14,2014,1,91.1,m,Rhinichthys atratulus,FALSE,62,68.05708013,1
16852,2014117_FISH,28-Aug-14,2014,1,91.1,m,Salvelinus fontinalis,FALSE,3,3.293084523,1
16852,2014117_FISH,28-Aug-14,2014,1,91.1,m,Semotilus corporalis,FALSE,68,74.64324918,1
16852,26247,7-Aug-08,2008,1,60,m,Ameiurus nebulosus,FALSE,1,1.666666667,1
16852,26247,7-Aug-08,2008,1,60,m,Anguilla rostrata,FALSE,2,3.333333333,1
16852,26247,7-Aug-08,2008,1,60,m,Catostomus commersonii,FALSE,9,15,1
16852,26247,7-Aug-08,2008,1,60,m,Esox niger,FALSE,4,6.666666667,1
16852,26247,7-Aug-08,2008,1,60,m,Etheostoma olmstedi,FALSE,3,5,1
16852,26247,7-Aug-08,2008,1,60,m,Micropterus salmoides,FALSE,1,1.666666667,1
16852,26247,7-Aug-08,2008,1,60,m,Notemigonus crysoleucas,FALSE,1,1.666666667,1
16852,26247,7-Aug-08,2008,1,60,m,Rhinichthys atratulus,FALSE,65,108.3333333,1
16852,26247,7-Aug-08,2008,1,60,m,Salvelinus fontinalis,FALSE,5,8.333333333,1
16852,26247,7-Aug-08,2008,1,60,m,Semotilus corporalis,FALSE,69,115,1
16854,18983,31-Jul-89,1989,1,50,m,Rhinichthys atratulus,FALSE,81,162,1
16854,18983,31-Jul-89,1989,1,50,m,Salvelinus fontinalis,FALSE,1,2,1
16854,26153,22-Jun-07,2007,1,50,m,Notemigonus crysoleucas,FALSE,4,8,1
16854,26153,22-Jun-07,2007,1,50,m,Rhinichthys atratulus,FALSE,7,14,1
16854,26153,22-Jun-07,2007,1,50,m,Salvelinus fontinalis,FALSE,9,18,1
16857,19313,25-Jun-92,1992,1,100,m,Ameiurus nebulosus,FALSE,5,5,1
16857,19313,25-Jun-92,1992,1,100,m,Catostomus commersonii,FALSE,3,3,1
16857,19313,25-Jun-92,1992,1,100,m,Centrarchidae,FALSE,9,9,1
16857,19313,25-Jun-92,1992,1,100,m,Lepomis gibbosus,FALSE,6,6,1
16857,19313,25-Jun-92,1992,1,100,m,Lepomis macrochirus,FALSE,5,5,1
16857,19313,25-Jun-92,1992,1,100,m,Luxilus cornutus,FALSE,5,5,1
16857,19313,25-Jun-92,1992,1,100,m,Notemigonus crysoleucas,FALSE,3,3,1
16857,19313,25-Jun-92,1992,1,100,m,Rhinichthys atratulus,FALSE,56,56,1
16857,19313,25-Jun-92,1992,1,100,m,Rhinichthys cataractae,FALSE,1,1,1
16857,19313,25-Jun-92,1992,1,100,m,Salvelinus fontinalis,TRUE,1,1,1
16857,19313,25-Jun-92,1992,1,100,m,Salvelinus fontinalis,FALSE,19,19,1
16857,19313,25-Jun-92,1992,1,100,m,Semotilus atromaculatus,FALSE,101,101,1
16857,2015656_FISH,16-Jul-15,2015,1,81,m,Ameiurus nebulosus,FALSE,2,2.469135802,1
16857,2015656_FISH,16-Jul-15,2015,1,81,m,Catostomus commersonii,FALSE,6,7.407407407,1
16857,2015656_FISH,16-Jul-15,2015,1,81,m,Luxilus cornutus,FALSE,38,46.91358025,1
16857,2015656_FISH,16-Jul-15,2015,1,81,m,Perca flavescens,FALSE,1,1.234567901,1
16857,2015656_FISH,16-Jul-15,2015,1,81,m,Rhinichthys atratulus,FALSE,48,59.25925926,1
16857,2015656_FISH,16-Jul-15,2015,1,81,m,Rhinichthys cataractae,FALSE,1,1.234567901,1
16857,2015656_FISH,16-Jul-15,2015,1,81,m,Salvelinus fontinalis,FALSE,8,9.87654321,1
16857,2015656_FISH,16-Jul-15,2015,1,81,m,Semotilus atromaculatus,FALSE,92,113.5802469,1
16862,19172,26-Jun-91,1991,1,50,m,Ameiurus nebulosus,FALSE,4,8,1
16862,19172,26-Jun-91,1991,1,50,m,Lepomis gibbosus,FALSE,1,2,1
16862,19172,26-Jun-91,1991,1,50,m,Notemigonus crysoleucas,FALSE,41,82,1
16862,19172,26-Jun-91,1991,1,50,m,Rhinichthys atratulus,FALSE,119,238,1
16862,19172,26-Jun-91,1991,1,50,m,Salvelinus fontinalis,FALSE,22,44,1
16862,19172,26-Jun-91,1991,1,50,m,Semotilus atromaculatus,FALSE,1,2,1
16862,2016539_FISH,19-Jul-16,2016,1,65,m,Rhinichthys atratulus,FALSE,152,233.8461538,1
16862,2016539_FISH,19-Jul-16,2016,1,65,m,Salvelinus fontinalis,FALSE,18,27.69230769,1
16862,2016539_FISH,19-Jul-16,2016,1,65,m,Semotilus atromaculatus,FALSE,25,38.46153846,1
16863,19257,15-Aug-91,1991,1,100,m,Lepomis gibbosus,FALSE,1,1,1
16863,19257,15-Aug-91,1991,1,100,m,Lepomis macrochirus,FALSE,1,1,1
16863,19257,15-Aug-91,1991,1,100,m,Micropterus salmoides,FALSE,10,10,1
16863,19257,15-Aug-91,1991,1,100,m,Rhinichthys atratulus,FALSE,24,24,1
16863,19257,15-Aug-91,1991,1,100,m,Salvelinus fontinalis,TRUE,1,1,1
16863,19257,15-Aug-91,1991,1,100,m,Salvelinus fontinalis,FALSE,201,201,1
16863,2017044_FISH,28-Jul-17,2017,1,105,m,Lepomis macrochirus,FALSE,11,10.47619048,1
16863,2017044_FISH,28-Jul-17,2017,1,105,m,Rhinichthys atratulus,FALSE,99,94.28571429,1
16863,2017044_FISH,28-Jul-17,2017,1,105,m,Salvelinus fontinalis,FALSE,19,18.0952381,1
16876,19577,2-Aug-93,1993,1,50,m,Centrarchidae,FALSE,1,2,1
16876,19577,2-Aug-93,1993,1,50,m,Esox niger,FALSE,4,8,1
16876,19577,2-Aug-93,1993,1,50,m,Lepomis gibbosus,FALSE,13,26,1
16876,19577,2-Aug-93,1993,1,50,m,Salvelinus fontinalis,TRUE,1,2,1
16876,19577,2-Aug-93,1993,1,50,m,Salvelinus fontinalis,FALSE,20,40,1
16876,2013510_FISH,24-Jun-13,2013,1,100,m,Osteichthyes,FALSE,0,0,1
16913,19108,31-Jul-90,1990,1,50,m,Anguilla rostrata,FALSE,1,2,1
16913,19108,31-Jul-90,1990,1,50,m,Catostomus commersonii,FALSE,3,6,1
16913,19108,31-Jul-90,1990,1,50,m,Rhinichthys atratulus,FALSE,60,120,1
16913,19108,31-Jul-90,1990,1,50,m,Salvelinus fontinalis,FALSE,36,72,1
16913,20364,4-Jun-10,2010,1,50,m,Salvelinus fontinalis,FALSE,16,32,1
16913,25143,30-Jun-11,2011,1,75,m,Anguilla rostrata,FALSE,11,14.66666667,1
16913,25143,30-Jun-11,2011,1,75,m,Catostomus commersonii,FALSE,1,1.333333333,1
16913,25143,30-Jun-11,2011,1,75,m,Lepomis gibbosus,FALSE,1,1.333333333,1
16913,25143,30-Jun-11,2011,1,75,m,Lepomis macrochirus,FALSE,4,5.333333333,1
16913,25143,30-Jun-11,2011,1,75,m,Rhinichthys atratulus,FALSE,37,49.33333333,1
16913,25143,30-Jun-11,2011,1,75,m,Salvelinus fontinalis,FALSE,4,5.333333333,1
16921,19283,19-Sep-91,1991,1,100,m,Catostomus commersonii,FALSE,6,6,1
16921,19283,19-Sep-91,1991,1,100,m,Lepomis gibbosus,FALSE,1,1,1
16921,19283,19-Sep-91,1991,1,100,m,Luxilus cornutus,FALSE,1,1,1
16921,19283,19-Sep-91,1991,1,100,m,Micropterus salmoides,FALSE,1,1,1
16921,19283,19-Sep-91,1991,1,100,m,Notemigonus crysoleucas,FALSE,1,1,1
16921,19283,19-Sep-91,1991,1,100,m,Rhinichthys atratulus,FALSE,68,68,1
16921,19283,19-Sep-91,1991,1,100,m,Rhinichthys cataractae,FALSE,20,20,1
16921,19283,19-Sep-91,1991,1,100,m,Salmo trutta,FALSE,24,24,1
16921,19283,19-Sep-91,1991,1,100,m,Salvelinus fontinalis,FALSE,22,22,1
16921,19283,19-Sep-91,1991,1,100,m,Semotilus atromaculatus,FALSE,10,10,1
16921,2015637_FISH,6-Jul-15,2015,1,100,m,Catostomus commersonii,FALSE,32,32,1
16921,2015637_FISH,6-Jul-15,2015,1,100,m,Lepomis cyanellus,FALSE,1,1,1
16921,2015637_FISH,6-Jul-15,2015,1,100,m,Lepomis gibbosus,FALSE,2,2,1
16921,2015637_FISH,6-Jul-15,2015,1,100,m,Luxilus cornutus,FALSE,6,6,1
16921,2015637_FISH,6-Jul-15,2015,1,100,m,Rhinichthys atratulus,FALSE,100,100,1
16921,2015637_FISH,6-Jul-15,2015,1,100,m,Rhinichthys cataractae,FALSE,30,30,1
16921,2015637_FISH,6-Jul-15,2015,1,100,m,Salmo,FALSE,1,1,1
16921,2015637_FISH,6-Jul-15,2015,1,100,m,Salmo trutta,FALSE,13,13,1
16921,2015637_FISH,6-Jul-15,2015,1,100,m,Salvelinus fontinalis,FALSE,4,4,1
16921,2015637_FISH,6-Jul-15,2015,1,100,m,Semotilus atromaculatus,FALSE,35,35,1
16922,19336,7-Jul-92,1992,1,100,m,Rhinichthys atratulus,FALSE,52,52,1
16922,19336,7-Jul-92,1992,1,100,m,Salmo trutta,FALSE,1,1,1
16922,19336,7-Jul-92,1992,1,100,m,Salvelinus fontinalis,FALSE,22,22,1
16922,19336,7-Jul-92,1992,1,100,m,Semotilus atromaculatus,FALSE,16,16,1
16922,25208,11-Jul-11,2011,1,135,m,Rhinichthys atratulus,FALSE,39,28.88888889,1
16922,25208,11-Jul-11,2011,1,135,m,Salvelinus fontinalis,FALSE,21,15.55555556,1
16922,26328,24-Aug-09,2009,1,50,m,Rhinichthys atratulus,FALSE,40,80,1
16922,26328,24-Aug-09,2009,1,50,m,Salvelinus fontinalis,FALSE,50,100,1
16922,26328,24-Aug-09,2009,1,50,m,Semotilus atromaculatus,FALSE,4,8,1
16926,19550,15-Jul-93,1993,1,50,m,Catostomus commersonii,FALSE,30,60,1
16926,19550,15-Jul-93,1993,1,50,m,Rhinichthys atratulus,FALSE,71,142,1
16926,19550,15-Jul-93,1993,1,50,m,Salvelinus fontinalis,FALSE,10,20,1
16926,2017531_FISH,19-Jul-17,2017,1,50,m,Catostomus commersonii,FALSE,2,4,1
16926,2017531_FISH,19-Jul-17,2017,1,50,m,Rhinichthys atratulus,FALSE,7,14,1
16926,2017531_FISH,19-Jul-17,2017,1,50,m,Salvelinus fontinalis,FALSE,1,2,1
16926,26159,2-Jul-07,2007,1,50,m,Catostomus commersonii,FALSE,2,4,1
16926,26159,2-Jul-07,2007,1,50,m,Micropterus salmoides,FALSE,3,6,1
16926,26159,2-Jul-07,2007,1,50,m,Rhinichthys atratulus,FALSE,26,52,1
16926,26159,2-Jul-07,2007,1,50,m,Salvelinus fontinalis,FALSE,8,16,1
16928,19557,19-Jul-93,1993,1,100,m,Catostomus commersonii,FALSE,88,88,1
16928,19557,19-Jul-93,1993,1,100,m,Etheostoma olmstedi,FALSE,13,13,1
16928,19557,19-Jul-93,1993,1,100,m,Rhinichthys atratulus,FALSE,101,101,1
16928,19557,19-Jul-93,1993,1,100,m,Salvelinus fontinalis,FALSE,58,58,1
16928,2013513_FISH,24-Jun-13,2013,1,52,m,Catostomus commersonii,FALSE,2,3.846153846,1
16928,2013513_FISH,24-Jun-13,2013,1,52,m,Etheostoma olmstedi,FALSE,2,3.846153846,1
16928,2013513_FISH,24-Jun-13,2013,1,52,m,Lepomis gibbosus,FALSE,1,1.923076923,1
16928,2013513_FISH,24-Jun-13,2013,1,52,m,Lepomis macrochirus,FALSE,1,1.923076923,1
16928,2015031_FISH,8-Jul-15,2015,1,100,m,Ameiurus natalis,FALSE,3,3,1
16928,2015031_FISH,8-Jul-15,2015,1,100,m,Anguilla rostrata,FALSE,8,8,1
16928,2015031_FISH,8-Jul-15,2015,1,100,m,Catostomus commersonii,FALSE,16,16,1
16928,2015031_FISH,8-Jul-15,2015,1,100,m,Cyprinidae,FALSE,17,17,1
16928,2015031_FISH,8-Jul-15,2015,1,100,m,Esox niger,FALSE,1,1,1
16928,2015031_FISH,8-Jul-15,2015,1,100,m,Etheostoma olmstedi,FALSE,16,16,1
16928,2015031_FISH,8-Jul-15,2015,1,100,m,Lepomis cyanellus,FALSE,6,6,1
16928,2015031_FISH,8-Jul-15,2015,1,100,m,Lepomis gibbosus,FALSE,3,3,1
16928,2015031_FISH,8-Jul-15,2015,1,100,m,Lepomis macrochirus,FALSE,1,1,1
16928,2015031_FISH,8-Jul-15,2015,1,100,m,Luxilus cornutus,FALSE,1,1,1
16928,2015031_FISH,8-Jul-15,2015,1,100,m,Notemigonus crysoleucas,FALSE,14,14,1
16928,2015031_FISH,8-Jul-15,2015,1,100,m,Rhinichthys atratulus,FALSE,44,44,1
16928,2015031_FISH,8-Jul-15,2015,1,100,m,Rhinichthys cataractae,FALSE,63,63,1
16928,2015031_FISH,8-Jul-15,2015,1,100,m,Semotilus corporalis,FALSE,4,4,1
16930,19487,28-Jun-93,1993,1,150,m,Anguilla rostrata,FALSE,43,28.66666667,1
16930,19487,28-Jun-93,1993,1,150,m,Lepomis gibbosus,FALSE,1,0.666666667,1
16930,19487,28-Jun-93,1993,1,150,m,Rhinichthys atratulus,FALSE,71,47.33333333,1
16930,19487,28-Jun-93,1993,1,150,m,Salmo trutta,FALSE,75,50,1
16930,19487,28-Jun-93,1993,1,150,m,Salvelinus fontinalis,FALSE,30,20,1
16930,19487,28-Jun-93,1993,1,150,m,Sibericus sabertoohii,FALSE,1,0.666666667,1
16930,21309,16-Jul-10,2010,1,137,m,Anguilla rostrata,FALSE,11,8.02919708,1
16930,21309,16-Jul-10,2010,1,137,m,Rhinichthys atratulus,FALSE,71,51.82481752,1
16930,21309,16-Jul-10,2010,1,137,m,Salmo trutta,FALSE,28,20.4379562,1
16930,21309,16-Jul-10,2010,1,137,m,Salvelinus fontinalis,FALSE,2,1.459854015,1
16930,21309,16-Jul-10,2010,1,137,m,Sibericus sabertoohii,FALSE,1,0.729927007,1
16932,19587,4-Aug-93,1993,1,100,m,Ameiurus nebulosus,FALSE,1,1,1
16932,19587,4-Aug-93,1993,1,100,m,Catostomus commersonii,FALSE,32,32,1
16932,19587,4-Aug-93,1993,1,100,m,Rhinichthys atratulus,FALSE,135,135,1
16932,19587,4-Aug-93,1993,1,100,m,Rhinichthys cataractae,FALSE,1,1,1
16932,19587,4-Aug-93,1993,1,100,m,Salvelinus fontinalis,FALSE,33,33,1
16932,19587,4-Aug-93,1993,1,100,m,Semotilus corporalis,FALSE,1,1,1
16932,21443,23-Jul-10,2010,1,132,m,Catostomus commersonii,FALSE,30,22.72727273,1
16932,21443,23-Jul-10,2010,1,132,m,Etheostoma olmstedi,FALSE,2,1.515151515,1
16932,21443,23-Jul-10,2010,1,132,m,Rhinichthys atratulus,FALSE,212,160.6060606,1
16932,21443,23-Jul-10,2010,1,132,m,Rhinichthys cataractae,FALSE,5,3.787878788,1
16932,21443,23-Jul-10,2010,1,132,m,Salvelinus fontinalis,FALSE,41,31.06060606,1
16932,21443,23-Jul-10,2010,1,132,m,Semotilus corporalis,FALSE,19,14.39393939,1
16933,18921,27-Sep-88,1988,1,50,m,Salvelinus fontinalis,FALSE,46,92,1
16933,2015646_FISH,9-Jul-15,2015,1,62,m,Salvelinus fontinalis,FALSE,62,100,1
16944,19664,27-Jun-94,1994,1,112,m,Anguilla rostrata,FALSE,1,0.892857143,1
16944,19664,27-Jun-94,1994,1,112,m,Catostomus commersonii,FALSE,29,25.89285714,1
16944,19664,27-Jun-94,1994,1,112,m,Etheostoma olmstedi,FALSE,17,15.17857143,1
16944,19664,27-Jun-94,1994,1,112,m,Lepomis auritus,FALSE,4,3.571428571,1
16944,19664,27-Jun-94,1994,1,112,m,Lepomis gibbosus,FALSE,3,2.678571429,1
16944,19664,27-Jun-94,1994,1,112,m,Lepomis macrochirus,FALSE,1,0.892857143,1
16944,19664,27-Jun-94,1994,1,112,m,Notemigonus crysoleucas,FALSE,3,2.678571429,1
16944,19664,27-Jun-94,1994,1,112,m,Rhinichthys atratulus,FALSE,117,104.4642857,1
16944,19664,27-Jun-94,1994,1,112,m,Salvelinus fontinalis,TRUE,2,1.785714286,1
16944,19664,27-Jun-94,1994,1,112,m,Salvelinus fontinalis,FALSE,17,15.17857143,1
16944,2014527_FISH,15-Jul-14,2014,1,58,m,Catostomus commersonii,FALSE,7,12.06896552,1
16944,2014527_FISH,15-Jul-14,2014,1,58,m,Etheostoma olmstedi,FALSE,15,25.86206897,1
16944,2014527_FISH,15-Jul-14,2014,1,58,m,Lepomis gibbosus,FALSE,1,1.724137931,1
16944,2014527_FISH,15-Jul-14,2014,1,58,m,Rhinichthys atratulus,FALSE,38,65.51724138,1
16944,2015004_FISH,4-Jun-15,2015,1,102,m,Ameiurus nebulosus,FALSE,1,0.980392157,1
16944,2015004_FISH,4-Jun-15,2015,1,102,m,Catostomus commersonii,FALSE,11,10.78431373,1
16944,2015004_FISH,4-Jun-15,2015,1,102,m,Cyprinidae,FALSE,18,17.64705882,1
16944,2015004_FISH,4-Jun-15,2015,1,102,m,Etheostoma olmstedi,FALSE,1,0.980392157,1
16944,2015004_FISH,4-Jun-15,2015,1,102,m,Luxilus cornutus,FALSE,1,0.980392157,1
16944,2015004_FISH,4-Jun-15,2015,1,102,m,Rhinichthys atratulus,FALSE,46,45.09803922,1
16965,19420,17-Aug-92,1992,1,50,m,Catostomus commersonii,FALSE,22,44,1
16965,19420,17-Aug-92,1992,1,50,m,Notemigonus crysoleucas,FALSE,7,14,1
16965,19420,17-Aug-92,1992,1,50,m,Rhinichthys atratulus,FALSE,95,190,1
16965,19420,17-Aug-92,1992,1,50,m,Rhinichthys cataractae,FALSE,2,4,1
16965,19420,17-Aug-92,1992,1,50,m,Salvelinus fontinalis,TRUE,1,2,1
16965,19420,17-Aug-92,1992,1,50,m,Salvelinus fontinalis,FALSE,53,106,1
16965,19420,17-Aug-92,1992,1,50,m,Semotilus atromaculatus,FALSE,123,246,1
16965,2017651_FISH,7-Aug-17,2017,1,60,m,Rhinichthys atratulus,FALSE,4,6.666666667,1
