"","STA_SEQ","Station_Name","Sample_Date","SampYr","BCG_Attribute","SensitiveEPT","OTU","x"
"8289",15020,"Eightmile River","10/28/2004",2004,3,1,"Taeniopteryx",8
"8290",14221,"Hammonasset River","11/2/2004",2004,3,1,"Taeniopteryx",7
"8291",14720,"Green Fall River","10/31/2005",2005,3,1,"Taeniopteryx",9
"8292",14314,"Natchaug River","11/2/2005",2005,3,1,"Taeniopteryx",6
"8293",14442,"Sandy Brook","11/4/2005",2005,3,1,"Taeniopteryx",3
"8294",16139,"Brown Brook","10/9/2007",2007,3,1,"Taeniopteryx",3
"8295",14442,"Sandy Brook","10/9/2007",2007,3,1,"Taeniopteryx",1
"8296",16143,"Little River","10/2/2008",2008,3,1,"Taeniopteryx",7
"8297",14470,"Tankerhoosen River","10/6/2008",2008,3,1,"Taeniopteryx",1
"8298",14247,"Hollenbeck River","9/25/2008",2008,3,1,"Taeniopteryx",1
"8299",14442,"Sandy Brook","10/1/2009",2009,3,1,"Taeniopteryx",1
"8300",16139,"Brown Brook","10/13/2009",2009,3,1,"Taeniopteryx",16
"8301",14221,"Hammonasset River","10/13/2009",2009,3,1,"Taeniopteryx",1
"8302",14314,"Natchaug River","10/2/2009",2009,3,1,"Taeniopteryx",8
"8303",14584,"Roaring Brook","10/21/2009",2009,3,1,"Taeniopteryx",2
"8304",16143,"Little River","10/5/2009",2009,3,1,"Taeniopteryx",6
"8305",16139,"Brown Brook","10/12/2010",2010,3,1,"Taeniopteryx",17
"8306",15312,"Beaver Brook","10/4/2010",2010,3,1,"Taeniopteryx",1
"8307",14441,"Salmon River","10/4/2010",2010,3,1,"Taeniopteryx",1
"8308",16143,"Little River","10/7/2010",2010,3,1,"Taeniopteryx",7
"8309",14720,"Green Fall River","10/11/2011",2011,3,1,"Taeniopteryx",1
"8310",15796,"PENDLETON HILL BROOK","10/11/2011",2011,3,1,"Taeniopteryx",10
"8311",15312,"Beaver Brook","10/12/2011",2011,3,1,"Taeniopteryx",4
"8312",14441,"Salmon River","10/12/2011",2011,3,1,"Taeniopteryx",4
"8313",14470,"Tankerhoosen River","10/12/2011",2011,3,1,"Taeniopteryx",5
"8314",14221,"Hammonasset River","10/13/2011",2011,3,1,"Taeniopteryx",3
"8315",16143,"Little River","10/18/2011",2011,3,1,"Taeniopteryx",58
"8316",16139,"Brown Brook","10/21/2011",2011,3,1,"Taeniopteryx",27
"8317",16124,"Flat Brook","10/21/2011",2011,3,1,"Taeniopteryx",9
"8318",14247,"Hollenbeck River","10/21/2011",2011,3,1,"Taeniopteryx",30
"8319",15240,"Hubbard Brook","11/10/2011",2011,3,1,"Taeniopteryx",2
"8320",16114,"Rugg Brook","11/10/2011",2011,3,1,"Taeniopteryx",3
"8321",14442,"Sandy Brook","11/10/2011",2011,3,1,"Taeniopteryx",5
"8322",16127,"Jakes Brook","11/8/2011",2011,3,1,"Taeniopteryx",5
"8323",16143,"Little River","10/1/2012",2012,3,1,"Taeniopteryx",1
"8324",14842,"Indian Meadow Brook","10/10/2012",2012,3,1,"Taeniopteryx",16
"8325",16114,"Rugg Brook","10/10/2012",2012,3,1,"Taeniopteryx",22
"8326",16139,"Brown Brook","10/11/2012",2012,3,1,"Taeniopteryx",23
"8327",16124,"Flat Brook","10/11/2012",2012,3,1,"Taeniopteryx",8
"8328",16127,"Jakes Brook","10/11/2012",2012,3,1,"Taeniopteryx",19
"8329",14584,"Roaring Brook","10/12/2012",2012,3,1,"Taeniopteryx",14
"8330",15020,"Eightmile River","10/15/2012",2012,3,1,"Taeniopteryx",2
"8331",14484,"West Branch Salmon Brook","10/16/2012",2012,3,1,"Taeniopteryx",2
"8332",15499,"West Branch Salmon Brook","10/16/2012",2012,3,1,"Taeniopteryx",4
"8333",14442,"Sandy Brook","10/3/2012",2012,3,1,"Taeniopteryx",5
"8334",14720,"Green Fall River","10/1/2013",2013,3,1,"Taeniopteryx",1
"8335",15796,"PENDLETON HILL BROOK","10/1/2013",2013,3,1,"Taeniopteryx",10
"8336",14442,"Sandy Brook","10/15/2013",2013,3,1,"Taeniopteryx",8
"8337",15499,"West Branch Salmon Brook","10/15/2013",2013,3,1,"Taeniopteryx",1
"8338",14221,"Hammonasset River","10/16/2013",2013,3,1,"Taeniopteryx",5
"8339",16143,"Little River","10/17/2013",2013,3,1,"Taeniopteryx",31
"8340",16139,"Brown Brook","10/8/2013",2013,3,1,"Taeniopteryx",6
"8341",16124,"Flat Brook","10/8/2013",2013,3,1,"Taeniopteryx",4
"8342",14247,"Hollenbeck River","10/8/2013",2013,3,1,"Taeniopteryx",2
"8343",16114,"Rugg Brook","10/8/2013",2013,3,1,"Taeniopteryx",2
"8344",15312,"Beaver Brook","10/2/2014",2014,3,1,"Taeniopteryx",3
"8345",16112,"Hemlock Valley Brook","10/2/2014",2014,3,1,"Taeniopteryx",1
"8346",15240,"Hubbard Brook","10/21/2014",2014,3,1,"Taeniopteryx",2
"8347",14314,"Natchaug River","10/6/2014",2014,3,1,"Taeniopteryx",12
"8348",15176,"Natchaug River","10/6/2014",2014,3,1,"Taeniopteryx",1
"8349",16139,"Brown Brook","9/29/2014",2014,3,1,"Taeniopteryx",7
"8350",16127,"Jakes Brook","9/29/2014",2014,3,1,"Taeniopteryx",4
"8351",14442,"Sandy Brook","10/12/2016",2016,3,1,"Taeniopteryx",11
"8352",15499,"West Branch Salmon Brook","10/12/2016",2016,3,1,"Taeniopteryx",12
"8353",15315,"Burnham Brook","10/24/2016",2016,3,1,"Taeniopteryx",4
"8354",15312,"Beaver Brook","10/25/2016",2016,3,1,"Taeniopteryx",15
"8355",14221,"Hammonasset River","10/25/2016",2016,3,1,"Taeniopteryx",6
"8356",16139,"Brown Brook","10/28/2016",2016,3,1,"Taeniopteryx",9
"8357",16124,"Flat Brook","10/28/2016",2016,3,1,"Taeniopteryx",2
"8358",16127,"Jakes Brook","9/29/2016",2016,3,1,"Taeniopteryx",6
"8359",14720,"Green Fall River","10/10/2017",2017,3,1,"Taeniopteryx",1
"8360",15796,"PENDLETON HILL BROOK","10/10/2017",2017,3,1,"Taeniopteryx",9
"8361",16139,"Brown Brook","10/16/2017",2017,3,1,"Taeniopteryx",7
"8362",15020,"Eightmile River","10/16/2017",2017,3,1,"Taeniopteryx",2
"8363",16124,"Flat Brook","10/16/2017",2017,3,1,"Taeniopteryx",4
"8364",14314,"Natchaug River","10/16/2017",2017,3,1,"Taeniopteryx",13
"8365",14484,"West Branch Salmon Brook","10/17/2017",2017,3,1,"Taeniopteryx",4
"8366",15499,"West Branch Salmon Brook","10/17/2017",2017,3,1,"Taeniopteryx",4
"8367",16127,"Jakes Brook","10/18/2017",2017,3,1,"Taeniopteryx",5
"8368",14584,"Roaring Brook","10/3/2017",2017,3,1,"Taeniopteryx",3
"8369",15240,"Hubbard Brook","10/6/2017",2017,3,1,"Taeniopteryx",1
"8370",14442,"Sandy Brook","10/6/2017",2017,3,1,"Taeniopteryx",3
"8371",14441,"Salmon River","10/13/1994",1994,2,1,"Tallaperla",1
"8372",14470,"Tankerhoosen River","10/26/1995",1995,2,1,"Tallaperla",2
"8373",14314,"Natchaug River","10/23/1998",1998,2,1,"Tallaperla",1
"8374",14720,"Green Fall River","10/25/2000",2000,2,1,"Tallaperla",1
"8375",14584,"Roaring Brook","10/3/2000",2000,2,1,"Tallaperla",1
"8376",14584,"Roaring Brook","10/23/2002",2002,2,1,"Tallaperla",1
"8377",14720,"Green Fall River","10/24/2002",2002,2,1,"Tallaperla",3
"8378",14842,"Indian Meadow Brook","10/8/2002",2002,2,1,"Tallaperla",4
"8379",14720,"Green Fall River","9/22/2004",2004,2,1,"Tallaperla",3
"8380",14720,"Green Fall River","10/31/2005",2005,2,1,"Tallaperla",9
"8381",14442,"Sandy Brook","9/21/2006",2006,2,1,"Tallaperla",1
"8382",16112,"Hemlock Valley Brook","9/18/2007",2007,2,1,"Tallaperla",4
"8383",16119,"Day Pond Brook","9/19/2007",2007,2,1,"Tallaperla",5
"8384",16124,"Flat Brook","9/21/2007",2007,2,1,"Tallaperla",1
"8385",14720,"Green Fall River","9/21/2007",2007,2,1,"Tallaperla",2
"8386",14584,"Roaring Brook","9/21/2007",2007,2,1,"Tallaperla",1
"8387",16127,"Jakes Brook","9/24/2007",2007,2,1,"Tallaperla",5
"8388",15315,"Burnham Brook","9/25/2007",2007,2,1,"Tallaperla",1
"8389",15796,"PENDLETON HILL BROOK","9/25/2007",2007,2,1,"Tallaperla",3
"8390",16139,"Brown Brook","9/25/2008",2008,2,1,"Tallaperla",3
"8391",14247,"Hollenbeck River","9/25/2008",2008,2,1,"Tallaperla",2
"8392",16139,"Brown Brook","10/12/2010",2010,2,1,"Tallaperla",1
"8393",14720,"Green Fall River","9/15/2010",2010,2,1,"Tallaperla",3
"8394",15796,"PENDLETON HILL BROOK","9/15/2010",2010,2,1,"Tallaperla",1
"8395",15315,"Burnham Brook","10/11/2011",2011,2,1,"Tallaperla",1
"8396",15796,"PENDLETON HILL BROOK","10/11/2011",2011,2,1,"Tallaperla",2
"8397",16119,"Day Pond Brook","10/12/2011",2011,2,1,"Tallaperla",1
"8398",16114,"Rugg Brook","11/10/2011",2011,2,1,"Tallaperla",1
"8399",14484,"West Branch Salmon Brook","11/10/2011",2011,2,1,"Tallaperla",1
"8400",16127,"Jakes Brook","10/11/2012",2012,2,1,"Tallaperla",1
"8401",14720,"Green Fall River","9/19/2012",2012,2,1,"Tallaperla",1
"8402",15796,"PENDLETON HILL BROOK","9/19/2012",2012,2,1,"Tallaperla",1
"8403",14720,"Green Fall River","10/1/2013",2013,2,1,"Tallaperla",1
"8404",15796,"PENDLETON HILL BROOK","10/1/2013",2013,2,1,"Tallaperla",2
"8405",16139,"Brown Brook","10/8/2013",2013,2,1,"Tallaperla",1
"8406",16124,"Flat Brook","10/8/2013",2013,2,1,"Tallaperla",1
"8407",16114,"Rugg Brook","10/8/2013",2013,2,1,"Tallaperla",1
"8408",16127,"Jakes Brook","9/16/2013",2013,2,1,"Tallaperla",10
"8409",15315,"Burnham Brook","9/19/2013",2013,2,1,"Tallaperla",3
"8410",16119,"Day Pond Brook","9/19/2013",2013,2,1,"Tallaperla",3
"8411",15312,"Beaver Brook","10/2/2014",2014,2,1,"Tallaperla",1
"8412",15796,"PENDLETON HILL BROOK","9/16/2014",2014,2,1,"Tallaperla",6
"8413",16124,"Flat Brook","9/29/2014",2014,2,1,"Tallaperla",1
"8414",16127,"Jakes Brook","9/29/2014",2014,2,1,"Tallaperla",8
"8415",16119,"Day Pond Brook","9/30/2014",2014,2,1,"Tallaperla",1
"8416",15315,"Burnham Brook","10/1/2015",2015,2,1,"Tallaperla",2
"8417",16112,"Hemlock Valley Brook","10/1/2015",2015,2,1,"Tallaperla",1
"8418",14720,"Green Fall River","10/5/2015",2015,2,1,"Tallaperla",1
"8419",15796,"PENDLETON HILL BROOK","10/5/2015",2015,2,1,"Tallaperla",1
"8420",16119,"Day Pond Brook","9/15/2015",2015,2,1,"Tallaperla",1
"8421",14842,"Indian Meadow Brook","9/23/2015",2015,2,1,"Tallaperla",1
"8422",16127,"Jakes Brook","9/23/2015",2015,2,1,"Tallaperla",5
"8423",16114,"Rugg Brook","9/23/2015",2015,2,1,"Tallaperla",3
"8424",16139,"Brown Brook","9/25/2015",2015,2,1,"Tallaperla",2
"8425",16124,"Flat Brook","9/25/2015",2015,2,1,"Tallaperla",4
"8426",14720,"Green Fall River","9/20/2016",2016,2,1,"Tallaperla",2
"8427",15796,"PENDLETON HILL BROOK","9/20/2016",2016,2,1,"Tallaperla",1
"8428",14470,"Tankerhoosen River","9/20/2016",2016,2,1,"Tallaperla",1
"8429",16127,"Jakes Brook","9/29/2016",2016,2,1,"Tallaperla",3
"8430",16119,"Day Pond Brook","9/30/2016",2016,2,1,"Tallaperla",2
"8431",15796,"PENDLETON HILL BROOK","10/10/2017",2017,2,1,"Tallaperla",9
"8432",16124,"Flat Brook","10/16/2017",2017,2,1,"Tallaperla",3
"8433",16127,"Jakes Brook","10/18/2017",2017,2,1,"Tallaperla",1
"8434",14470,"Tankerhoosen River","11/13/2003",2003,4,0,"Tanytarsus",1
"8435",14314,"Natchaug River","11/7/1989",1989,3,1,"Teloganopsis",1
"8436",14441,"Salmon River","10/23/1991",1991,3,1,"Teloganopsis",2
"8437",14442,"Sandy Brook","11/4/1993",1993,3,1,"Teloganopsis",1
"8438",14314,"Natchaug River","10/11/1994",1994,3,1,"Teloganopsis",3
"8439",14441,"Salmon River","10/13/1994",1994,3,1,"Teloganopsis",1
"8440",14442,"Sandy Brook","10/24/1994",1994,3,1,"Teloganopsis",1
"8441",14314,"Natchaug River","10/12/1995",1995,3,1,"Teloganopsis",2
"8442",14441,"Salmon River","10/26/1995",1995,3,1,"Teloganopsis",2
"8443",14441,"Salmon River","11/18/1996",1996,3,1,"Teloganopsis",5
"8444",14442,"Sandy Brook","11/20/1996",1996,3,1,"Teloganopsis",7
"8445",14247,"Hollenbeck River","11/6/1996",1996,3,1,"Teloganopsis",2
"8446",14314,"Natchaug River","10/10/1997",1997,3,1,"Teloganopsis",2
"8447",14441,"Salmon River","10/10/1997",1997,3,1,"Teloganopsis",3
"8448",14221,"Hammonasset River","10/21/1997",1997,3,1,"Teloganopsis",5
"8449",14442,"Sandy Brook","10/7/1997",1997,3,1,"Teloganopsis",6
"8450",14484,"West Branch Salmon Brook","10/19/1998",1998,3,1,"Teloganopsis",6
"8451",14442,"Sandy Brook","10/21/1998",1998,3,1,"Teloganopsis",6
"8452",14314,"Natchaug River","10/23/1998",1998,3,1,"Teloganopsis",1
"8453",14441,"Salmon River","10/27/1998",1998,3,1,"Teloganopsis",1
"8454",14314,"Natchaug River","10/26/1999",1999,3,1,"Teloganopsis",2
"8455",14441,"Salmon River","11/8/1999",1999,3,1,"Teloganopsis",4
"8456",14314,"Natchaug River","10/2/2000",2000,3,1,"Teloganopsis",1
"8457",14720,"Green Fall River","10/25/2000",2000,3,1,"Teloganopsis",1
"8458",14584,"Roaring Brook","10/3/2000",2000,3,1,"Teloganopsis",1
"8459",14441,"Salmon River","10/11/2001",2001,3,1,"Teloganopsis",1
"8460",14314,"Natchaug River","10/18/2002",2002,3,1,"Teloganopsis",1
"8461",14584,"Roaring Brook","10/23/2002",2002,3,1,"Teloganopsis",1
"8462",14720,"Green Fall River","10/24/2002",2002,3,1,"Teloganopsis",9
"8463",14442,"Sandy Brook","10/8/2002",2002,3,1,"Teloganopsis",2
"8464",14720,"Green Fall River","10/31/2005",2005,3,1,"Teloganopsis",1
"8465",14441,"Salmon River","10/31/2005",2005,3,1,"Teloganopsis",1
"8466",14314,"Natchaug River","11/2/2005",2005,3,1,"Teloganopsis",1
"8467",14442,"Sandy Brook","11/4/2005",2005,3,1,"Teloganopsis",4
"8468",14720,"Green Fall River","9/18/2006",2006,3,1,"Teloganopsis",1
"8469",14442,"Sandy Brook","9/21/2006",2006,3,1,"Teloganopsis",7
"8470",16139,"Brown Brook","10/9/2007",2007,3,1,"Teloganopsis",2
"8471",14442,"Sandy Brook","10/9/2007",2007,3,1,"Teloganopsis",2
"8472",15176,"Natchaug River","9/21/2007",2007,3,1,"Teloganopsis",1
"8473",15312,"Beaver Brook","9/24/2007",2007,3,1,"Teloganopsis",1
"8474",14470,"Tankerhoosen River","10/6/2008",2008,3,1,"Teloganopsis",5
"8475",14720,"Green Fall River","9/15/2008",2008,3,1,"Teloganopsis",4
"8476",14442,"Sandy Brook","9/17/2008",2008,3,1,"Teloganopsis",19
"8477",14314,"Natchaug River","9/22/2008",2008,3,1,"Teloganopsis",1
"8478",15176,"Natchaug River","9/22/2008",2008,3,1,"Teloganopsis",2
"8479",15312,"Beaver Brook","9/24/2008",2008,3,1,"Teloganopsis",5
"8480",15020,"Eightmile River","9/24/2008",2008,3,1,"Teloganopsis",6
"8481",16139,"Brown Brook","9/25/2008",2008,3,1,"Teloganopsis",3
"8482",16139,"Brown Brook","10/13/2009",2009,3,1,"Teloganopsis",18
"8483",15176,"Natchaug River","10/2/2009",2009,3,1,"Teloganopsis",1
"8484",14584,"Roaring Brook","10/21/2009",2009,3,1,"Teloganopsis",3
"8485",16139,"Brown Brook","10/12/2010",2010,3,1,"Teloganopsis",8
"8486",15312,"Beaver Brook","10/4/2010",2010,3,1,"Teloganopsis",18
"8487",15020,"Eightmile River","10/4/2010",2010,3,1,"Teloganopsis",9
"8488",14441,"Salmon River","10/4/2010",2010,3,1,"Teloganopsis",4
"8489",14720,"Green Fall River","9/15/2010",2010,3,1,"Teloganopsis",2
"8490",15796,"PENDLETON HILL BROOK","9/15/2010",2010,3,1,"Teloganopsis",5
"8491",15176,"Natchaug River","9/16/2010",2010,3,1,"Teloganopsis",3
"8492",14470,"Tankerhoosen River","9/23/2010",2010,3,1,"Teloganopsis",12
"8493",14484,"West Branch Salmon Brook","9/24/2010",2010,3,1,"Teloganopsis",1
"8494",14442,"Sandy Brook","9/29/2010",2010,3,1,"Teloganopsis",11
"8495",15315,"Burnham Brook","10/11/2011",2011,3,1,"Teloganopsis",15
"8496",14720,"Green Fall River","10/11/2011",2011,3,1,"Teloganopsis",2
"8497",16112,"Hemlock Valley Brook","10/11/2011",2011,3,1,"Teloganopsis",16
"8498",15796,"PENDLETON HILL BROOK","10/11/2011",2011,3,1,"Teloganopsis",9
"8499",15312,"Beaver Brook","10/12/2011",2011,3,1,"Teloganopsis",15
"8500",16119,"Day Pond Brook","10/12/2011",2011,3,1,"Teloganopsis",57
"8501",14441,"Salmon River","10/12/2011",2011,3,1,"Teloganopsis",2
"8502",14470,"Tankerhoosen River","10/12/2011",2011,3,1,"Teloganopsis",20
"8503",14221,"Hammonasset River","10/13/2011",2011,3,1,"Teloganopsis",5
"8504",16139,"Brown Brook","10/21/2011",2011,3,1,"Teloganopsis",5
"8505",16124,"Flat Brook","10/21/2011",2011,3,1,"Teloganopsis",12
"8506",15240,"Hubbard Brook","11/10/2011",2011,3,1,"Teloganopsis",1
"8507",16114,"Rugg Brook","11/10/2011",2011,3,1,"Teloganopsis",4
"8508",14442,"Sandy Brook","11/10/2011",2011,3,1,"Teloganopsis",14
"8509",14484,"West Branch Salmon Brook","11/10/2011",2011,3,1,"Teloganopsis",9
"8510",14842,"Indian Meadow Brook","10/10/2012",2012,3,1,"Teloganopsis",7
"8511",16114,"Rugg Brook","10/10/2012",2012,3,1,"Teloganopsis",7
"8512",16139,"Brown Brook","10/11/2012",2012,3,1,"Teloganopsis",39
"8513",14584,"Roaring Brook","10/12/2012",2012,3,1,"Teloganopsis",2
"8514",15312,"Beaver Brook","10/15/2012",2012,3,1,"Teloganopsis",4
"8515",15020,"Eightmile River","10/15/2012",2012,3,1,"Teloganopsis",20
"8516",14470,"Tankerhoosen River","10/15/2012",2012,3,1,"Teloganopsis",2
"8517",14484,"West Branch Salmon Brook","10/16/2012",2012,3,1,"Teloganopsis",4
"8518",15499,"West Branch Salmon Brook","10/16/2012",2012,3,1,"Teloganopsis",3
"8519",14442,"Sandy Brook","10/3/2012",2012,3,1,"Teloganopsis",1
"8520",15315,"Burnham Brook","10/5/2012",2012,3,1,"Teloganopsis",8
"8521",16119,"Day Pond Brook","9/18/2012",2012,3,1,"Teloganopsis",7
"8522",14441,"Salmon River","9/18/2012",2012,3,1,"Teloganopsis",2
"8523",14720,"Green Fall River","9/19/2012",2012,3,1,"Teloganopsis",3
"8524",16112,"Hemlock Valley Brook","9/21/2012",2012,3,1,"Teloganopsis",3
"8525",15176,"Natchaug River","9/26/2012",2012,3,1,"Teloganopsis",2
"8526",14720,"Green Fall River","10/1/2013",2013,3,1,"Teloganopsis",12
"8527",15240,"Hubbard Brook","10/15/2013",2013,3,1,"Teloganopsis",2
"8528",14442,"Sandy Brook","10/15/2013",2013,3,1,"Teloganopsis",1
"8529",15499,"West Branch Salmon Brook","10/15/2013",2013,3,1,"Teloganopsis",1
"8530",14470,"Tankerhoosen River","10/3/2013",2013,3,1,"Teloganopsis",8
"8531",16139,"Brown Brook","10/8/2013",2013,3,1,"Teloganopsis",1
"8532",16119,"Day Pond Brook","9/19/2013",2013,3,1,"Teloganopsis",3
"8533",14441,"Salmon River","9/19/2013",2013,3,1,"Teloganopsis",2
"8534",15020,"Eightmile River","10/2/2014",2014,3,1,"Teloganopsis",4
"8535",16112,"Hemlock Valley Brook","10/2/2014",2014,3,1,"Teloganopsis",2
"8536",15240,"Hubbard Brook","10/21/2014",2014,3,1,"Teloganopsis",7
"8537",14314,"Natchaug River","10/6/2014",2014,3,1,"Teloganopsis",2
"8538",15176,"Natchaug River","10/6/2014",2014,3,1,"Teloganopsis",10
"8539",16139,"Brown Brook","9/29/2014",2014,3,1,"Teloganopsis",2
"8540",16124,"Flat Brook","9/29/2014",2014,3,1,"Teloganopsis",3
"8541",15315,"Burnham Brook","9/30/2014",2014,3,1,"Teloganopsis",2
"8542",16119,"Day Pond Brook","9/30/2014",2014,3,1,"Teloganopsis",2
"8543",15312,"Beaver Brook","10/1/2015",2015,3,1,"Teloganopsis",1
"8544",15315,"Burnham Brook","10/1/2015",2015,3,1,"Teloganopsis",1
"8545",16112,"Hemlock Valley Brook","10/1/2015",2015,3,1,"Teloganopsis",2
"8546",14470,"Tankerhoosen River","10/1/2015",2015,3,1,"Teloganopsis",3
"8547",14720,"Green Fall River","10/5/2015",2015,3,1,"Teloganopsis",7
"8548",15176,"Natchaug River","9/16/2015",2015,3,1,"Teloganopsis",2
"8549",16124,"Flat Brook","9/25/2015",2015,3,1,"Teloganopsis",3
"8550",14442,"Sandy Brook","10/12/2016",2016,3,1,"Teloganopsis",6
"8551",15499,"West Branch Salmon Brook","10/12/2016",2016,3,1,"Teloganopsis",23
"8552",15315,"Burnham Brook","10/24/2016",2016,3,1,"Teloganopsis",9
"8553",15312,"Beaver Brook","10/25/2016",2016,3,1,"Teloganopsis",26
"8554",14221,"Hammonasset River","10/25/2016",2016,3,1,"Teloganopsis",10
"8555",16114,"Rugg Brook","10/6/2016",2016,3,1,"Teloganopsis",5
"8556",14720,"Green Fall River","9/20/2016",2016,3,1,"Teloganopsis",2
"8557",14470,"Tankerhoosen River","9/20/2016",2016,3,1,"Teloganopsis",2
"8558",16119,"Day Pond Brook","9/30/2016",2016,3,1,"Teloganopsis",14
"8559",14720,"Green Fall River","10/10/2017",2017,3,1,"Teloganopsis",11
"8560",16139,"Brown Brook","10/16/2017",2017,3,1,"Teloganopsis",1
"8561",15020,"Eightmile River","10/16/2017",2017,3,1,"Teloganopsis",3
"8562",16124,"Flat Brook","10/16/2017",2017,3,1,"Teloganopsis",5
"8563",14314,"Natchaug River","10/16/2017",2017,3,1,"Teloganopsis",11
"8564",14484,"West Branch Salmon Brook","10/17/2017",2017,3,1,"Teloganopsis",35
"8565",15499,"West Branch Salmon Brook","10/17/2017",2017,3,1,"Teloganopsis",7
"8566",16119,"Day Pond Brook","10/19/2017",2017,3,1,"Teloganopsis",21
"8567",14441,"Salmon River","10/19/2017",2017,3,1,"Teloganopsis",16
"8568",14584,"Roaring Brook","10/3/2017",2017,3,1,"Teloganopsis",14
"8569",14470,"Tankerhoosen River","10/3/2017",2017,3,1,"Teloganopsis",5
"8570",15240,"Hubbard Brook","10/6/2017",2017,3,1,"Teloganopsis",2
"8571",14442,"Sandy Brook","10/6/2017",2017,3,1,"Teloganopsis",2
"8572",14720,"Green Fall River","10/7/2003",2003,4,0,"Thienemanniella",1
"8573",16119,"Day Pond Brook","9/19/2007",2007,4,0,"Thienemanniella",1
"8574",16127,"Jakes Brook","9/24/2007",2007,4,0,"Thienemanniella",1
"8575",15315,"Burnham Brook","9/25/2007",2007,4,0,"Thienemanniella",2
"8576",14441,"Salmon River","9/23/2008",2008,4,0,"Thienemanniella",1
"8577",15315,"Burnham Brook","10/11/2011",2011,4,0,"Thienemanniella",2
"8578",16127,"Jakes Brook","10/11/2012",2012,4,0,"Thienemanniella",1
"8579",14584,"Roaring Brook","10/12/2012",2012,4,0,"Thienemanniella",1
"8580",16119,"Day Pond Brook","9/18/2012",2012,4,0,"Thienemanniella",1
"8581",16124,"Flat Brook","9/29/2014",2014,4,0,"Thienemanniella",2
"8582",16127,"Jakes Brook","9/29/2014",2014,4,0,"Thienemanniella",2
"8583",16139,"Brown Brook","10/16/2017",2017,4,0,"Thienemanniella",2
"8584",16127,"Jakes Brook","10/18/2017",2017,4,0,"Thienemanniella",1
"8585",15240,"Hubbard Brook","10/6/2017",2017,4,0,"Thienemanniella",3
"8586",14442,"Sandy Brook","11/4/1993",1993,4,0,"Thienemannimyia",1
"8587",14314,"Natchaug River","10/12/1995",1995,4,0,"Thienemannimyia",1
"8588",14442,"Sandy Brook","10/18/1995",1995,4,0,"Thienemannimyia",1
"8589",14247,"Hollenbeck River","11/6/1996",1996,4,0,"Thienemannimyia",1
"8590",14221,"Hammonasset River","10/21/1997",1997,4,0,"Thienemannimyia",1
"8591",14442,"Sandy Brook","10/7/1997",1997,4,0,"Thienemannimyia",1
"8592",14441,"Salmon River","10/27/1998",1998,4,0,"Thienemannimyia",1
"8593",14442,"Sandy Brook","10/4/2001",2001,4,0,"Thienemannimyia",1
"8594",14720,"Green Fall River","10/24/2002",2002,4,0,"Thienemannimyia",3
"8595",14584,"Roaring Brook","10/2/2003",2003,4,0,"Thienemannimyia",1
"8596",14720,"Green Fall River","10/7/2003",2003,4,0,"Thienemannimyia",6
"8597",14221,"Hammonasset River","11/2/2004",2004,4,0,"Thienemannimyia",1
"8598",14441,"Salmon River","9/20/2006",2006,4,0,"Thienemannimyia",2
"8599",14442,"Sandy Brook","9/21/2006",2006,4,0,"Thienemannimyia",4
"8600",14221,"Hammonasset River","10/2/2007",2007,4,0,"Thienemannimyia",3
"8601",16112,"Hemlock Valley Brook","9/18/2007",2007,4,0,"Thienemannimyia",2
"8602",16119,"Day Pond Brook","9/19/2007",2007,4,0,"Thienemannimyia",2
"8603",16124,"Flat Brook","9/21/2007",2007,4,0,"Thienemannimyia",1
"8604",14720,"Green Fall River","9/21/2007",2007,4,0,"Thienemannimyia",1
"8605",15176,"Natchaug River","9/21/2007",2007,4,0,"Thienemannimyia",2
"8606",16143,"Little River","9/25/2007",2007,4,0,"Thienemannimyia",1
"8607",15796,"PENDLETON HILL BROOK","9/25/2007",2007,4,0,"Thienemannimyia",1
"8608",16143,"Little River","10/2/2008",2008,4,0,"Thienemannimyia",1
"8609",14470,"Tankerhoosen River","10/6/2008",2008,4,0,"Thienemannimyia",1
