DEEPTaxaID,finalID,SUPERPHYLUM,PHYLUM,SUBPHYLUM,INFRAPHYLUM,SUPERCLASS,CLASS,SUBCLASS,INFRACLASS,SUPERORDER,ORDER,SUBORDER,INFRAORDER,SUPERFAMILY,FAMILY,SUBFAMILY,TRIBE,SUBTRIBE,GENUS,SPECIES,Synonym,FFG,SensitiveEPT,BCG_Attribute,Tol,TolSource,common_name,Notes,AddedBy,AddedDate,UpdatedSynonym,CTTempOptimaAvg,RegionalTempOptimaAvg,RegionalTempOptimaClass
711,Planorbidae,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Planorbidae,,,,Na,,,SCR,0,4,6,CT DEP new,,,M.Beauchene,13-Dec-04,,,,
716,Planorbella,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Planorbidae,,,,Planorbella,,,SCR,0,,6,CTDEP,,added by LOTIC ID 2004,,17-Nov-05,,,9,Warm
117,Planorbella trivolvis group,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Planorbidae,,,,Planorbella,trivolvis,,SCR,0,,6,CTDEP,,added by LOTIC ID 2004,G.Hoffman,17-Nov-05,,,9,Warm
715,Planorbella trivolvis,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Planorbidae,,,,Planorbella,trivolvis,,SCR,0,5,6,Rapid Bioassessment Protocols 1989,,,G.Hoffman,14-Feb-05,1,,9,Warm
379,Planorbula armigera,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Planorbidae,,,,Planorbula,armigera,Helisoma,SCR,0,4,6,CT DEP new,,,M.Beauchene,13-Dec-04,1,,,
301,Promenetus exacuous,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Planorbidae,,,,Promenetus,exacuous,,SCR,0,,5,CT DEP new,,,G.Hoffman,14-Jan-08,,,,
1144,Neoplea striola,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Notonectoidea,Pleidae,Na,Na,Na,Neoplea,Striola,,PRD,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,,
873,Neoplea,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Pleidae,,,,Neoplea,,,PRD,0,,-99,CTDEP,,added by LOTIC ID 2004,,17-Nov-05,,,,
898,Elimia,,Mollusca,,,,Gastropoda,,,,Neotaenioglossa,,,,Pleuroceridae,,,,Elimia,,Goniobasis,SCR,0,,6,NY DEC Species List 1988,,,G.Hoffman,13-Dec-07,1,,9,Warm
899,Elimia virginica,,Mollusca,,,,Gastropoda,,,,Neotaenioglossa,,,,Pleuroceridae,,,,Elimia,virginica,Goniobasis,SCR,0,,6,NY DEC Species List 1988,,,G.Hoffman,13-Dec-07,1,,9,Warm
840,Cernotina,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Polycentropodidae,,,,Cernotina,,,PRD,1,3,6,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,8.666666667,Warm
835,Cyrnellus fraternus,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Polycentropodidae,,,,Cyrnellus,fraternus,,C-F,1,,8,,,,G.Hoffman,31-Aug-05,,,,
834,Polycentropodidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Polycentropodidae,,,,Na,,,PRD,1,3,6,Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
836,Neureclipsis,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Polycentropodidae,,,,Neureclipsis,,,C-F,1,4,7,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,6,8.333333333,Warm
837,Nyctiophylax,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Polycentropodidae,,,,Nyctiophylax,,Paranyctiophylax,PRD,1,3,5,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,,6,Cool
1153,Plectrocnemia,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,Na,Na,Hydropsychoidea,Polycentropodidae,Polycentropodinae,Na,Na,Plectrocnemia,Na,,,1,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,,
838,Polycentropus,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Polycentropodidae,,,,Polycentropus,,,PRD,1,3,6,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,3.666666667,4.333333333,Cool
406,Ephoron leukon,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Polymitarcyidae,,,,Ephoron,leukon,,C-G,1,,2,,,,G.Hoffman,31-Aug-05,,,10,Warm
937,Anthopotamus,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Potamathidae,,,,Anthopotamus,,Potamanthus,C-G,1,2,4,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,,8.666666667,Warm
938,Potamanthidae,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Potamathidae,,,,Na,,Potamanthus,C-G,1,2,4,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,,,
267,Protzia exima,,Arthropoda,,,,Arachnida,,,,Trombidoformes,,,,Protziidae,,,,Protzia,exima,,PRD,0,,4,Rapid Bioassessment Protocols 1989,,,G.Hoffman,22-Aug-11,,,,
514,Ectopria,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Psephenidae,,,,Ectopria,,,SCR,0,3,5,,,from prob mon split sample ARC,M.Beauchene,08-Apr-05,,4,4,Cool
515,Ectopria nervosa,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Psephenidae,,,,Ectopria,nervosa,,SCR,0,3,5,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,4,4,Cool
513,Psephenidae,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Psephenidae,,,,Na,,,SCR,0,,4,Rapid Bioassessment Protocols 1989,,,G.Hoffman,18-May-05,,,,
516,Psephenus herricki,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Psephenidae,,,,Psephenus,herricki,,SCR,0,3,4,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,4.666666667,7,Warm
688,Psychodidae,,Arthropoda,,,,Insecta,,,,Diptera,,,,Psychodidae,,,,Na,,,C-G,0,,10,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
690,Psychoda,,Arthropoda,,,,Insecta,,,,Diptera,,,,Psychodidae,,,,Psychoda,,,C-G,0,5.5,10,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,3.333333333,Cold
841,Lype,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Psychomyiidae,,,,Lype,,,SCR,1,4,2,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,5.333333333,4.333333333,Cool
842,Lype diversa,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Psychomyiidae,,,,Lype,diversa,,SCR,1,4,2,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,5.333333333,4.333333333,Cool
839,Psychomyiidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Psychomyiidae,,,,Na,,,C-G,1,4,2,Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
442,Psychomyia flavida,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Psychomyiidae,,,,Psychomyia,flavida,,C-G,1,4,2,Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,4.666666667,6.666666667,Warm
844,Psychomyia,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Psychomyiidae,,,,Psychomyia,,,C-G,1,4,2,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,4.666666667,6.666666667,Warm
303,Psychomyia nomada,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Psychomyiidae,,,,Psychomyia,nomada,,C-G,1,4,2,Inferred from Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,4.666666667,6.666666667,Warm
689,Pericoma,,Arthropoda,,,,Insecta,,,,Diptera,,,,Psycodidae,,,,Pericoma,,,C-G,0,5.5,4,Hilsenhoff 1987,,,G.Hoffman,16-Jun-05,,,2,Cold
326,Pteronarcyidae,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Pteronarcyidae,,,,Na,,,SHR,1,2,0,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
327,Pteronarcys,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Pteronarcyidae,,,,Pteronarcys,,,SHR,1,2,0,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,3,Cold
1021,Pteronarcys biloba,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Polyneoptera,Plecoptera,Systellognatha,Na,Na,Pteronarcyidae,Pteronarcyinae,Pteronarcyini,Na,Pteronarcys,biloba,,SHR,1,2,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,3,Cold
1022,Pteronarcys proteus,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Polyneoptera,Plecoptera,Systellognatha,Na,Na,Pteronarcyidae,Pteronarcyinae,Pteronarcyini,Na,Pteronarcys,proteus,,SHR,1,2,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,3,Cold
863,Anchytarsus bicolor,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Ptilodactylidae,,,,Anchytarsus,bicolor,,SHR,0,3,2,CT DEP new,,,G.Hoffman,01-Dec-02,,4.333333333,4,Cool
864,Ptilodactylidae,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Ptilodactylidae,,,,Na,bicolor,,SHR,0,3,2,CT DEP new,,,G.Hoffman,01-Dec-02,,,,
77,Microcrambus,,Arthropoda,,,,Insecta,,,,Lepidoptera,,,,Pyralidae,,,,Microcrambus,,,SHR,0,,5,,,,G.Hoffman,31-Aug-05,,,7.666666667,Warm
746,Paraponyx,,Arthropoda,,,,Insecta,,,,Lepidoptera,,,,Pyralidae,,,,Paraponyx,,,SHR,0,,5,Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,7.666666667,Warm
747,Petrophila,,Arthropoda,,,,Insecta,,,,Lepidoptera,,,,Pyralidae,,,,Petrophila,,,SCR,0,,5,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,7.666666667,Warm
848,Rhyacophilidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Na,,,PRD,1,3,0,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
849,Rhyacophila angelita,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,angelita,,PRD,1,3,0,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
847,Rhyacophila,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,,,PRD,1,3,0,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
271,Rhyacophila carolina group,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,carolina,,PRD,1,3,0,Hilsenhoff 1987,,"R. carolina group = R.fenestra, R.ledra, R.kiamichi, R. carolina",G.Hoffman,22-Aug-11,,,,
272,Rhyacophila invaria group,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,invaria group,,PRD,1,3,0,Inferred from Hilsenhoff 1987,,,G.Hoffman,30-Jul-12,,,,
137,Rhyacophila torva,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,torva,,PRD,1,3,0,Inferred from Hilsenhoff 1988,,,G.Hoffman,03-Dec-03,,,3,Cold
304,Rhyacophila manistee,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,manistee,,PRD,1,3,0,Hilsenhoff 1987,,,G.Hoffman,18-May-05,,6,3.333333333,Cold
850,Rhyacophila carolina,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,carolina,Rhycophila Type B,PRD,1,3,0,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,1,1.333333333,2.666666667,Cold
851,Rhyacophila fuscula,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,fuscula,"Rhycophila Type A, Rhyacophila Type B",PRD,1,3,0,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,4,3,Cold
141,Rhyacophila Type F,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,,,PRD,1,3,0,Inferred from Hilsenhoff 1987,,,G.Hoffman,05-Mar-08,,,,
140,Rhyacophila Type E,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,,,PRD,1,3,0,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
270,Rhyacophila acutiloba,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,acutiloba,,PRD,1,3,0,,,Rhyacophila acutiloba,G.Hoffman,08-Sep-08,,,3.333333333,Cold
138,Rhyacophila Type C,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,,,PRD,1,3,0,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
549,Rhyacophila sibirica,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,sibirica,,PRD,1,3,0,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
136,Rhyacophila minora,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,minora,,PRD,1,3,0,Inferred from Hilsenhoff 1988,,,G.Hoffman,03-Dec-03,,3.666666667,2.333333333,Cold
135,Rhyacophila mainensis,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,mainensis,,PRD,1,3,0,Inferred from Hilsenhoff 1988,,,M.Beauchene,13-Dec-04,,,4,Cool
305,Rhyacophila nigrita,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,nigrita,,PRD,1,3,0,Inferred from Hilsenhoff 1988,,,G.Hoffman,03-Dec-03,,,3.666666667,Cool
134,Rhyacophila formosa,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,formosa,,PRD,1,3,0,,,add by EcoAnalyst order # 987,G.Hoffman,31-Aug-07,,,,
133,Rhyacophila atrata,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,atrata,,PRD,1,3,0,Inferred from Hilsenhoff 1988,,,G.Hoffman,16-Jun-05,,,3,Cold
1027,Rhyacophila nigrita complex,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,Na,Na,Rhyacophiloidea,Rhyacophilidae,Na,Na,Na,Rhyacophila,nigrita,,PRD,1,3,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,,
139,Rhyacophila Type D,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,,,PRD,1,3,0,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
960,Clathrosperchon,Ecdysozoa,Arthropoda,Chelicerata,Na,Na,Arachnida,Acari,Na,Acariformes,Trombidiformes,Prostigmata,Na,Hydryphantoidea,Rhynchohydracaridae,Na,Na,Na,Clathrosperchon,Na,,PRD,0,4,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,,
246,Manayunkia speciosa,,Annelida,,,,Polychaeta,,,,Canalipalpata,,,,Sabellidae,,,,Manayunkia,speciosa,,C-G,0,,6,,,,,01-Jul-09,,,,
1156,Sciaridae,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Bibionomorpha,Na,Sciaridae,Na,Na,Na,Na,Na,,,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,,
209,Dictya pictipes,,,,,,Insecta,,,,Diptera,,,,Sciomyzidae,,,,Dictya,pictipes,,PRD,0,,-99,Inferred from Hilsenhoff 1987,,,G.Hoffman,15-May-12,,,,
275,Sciomyzidae,,Arthropoda,,,,Insecta,,,,Diptera,,,,Sciomyzidae,,,,Na,,,PRD,0,,-99,,,,G.Hoffman,26-Aug-13,,,,
492,Scirtidae,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Scirtidae,,,,Na,,,PRD,0,,-99,CT DEP new,,,G.Hoffman,24-Apr-07,,,,
852,Agarodes,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Sericostomatidae,,,,Agarodes,,,SHR,1,,3,CT DEP new,,,G.Hoffman,05-Mar-07,,,,
276,Sericostomatidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Sericostomatidae,,,,Na,,,SCR,1,,3,,,,,01-Jul-09,,,,
753,Sialidae,,Arthropoda,,,,Insecta,,,,Megaloptera,,,,Sialidae,,,,Na,,,PRD,0,3,4,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
754,Sialis,,Arthropoda,,,,Insecta,,,,Megaloptera,,,,Sialidae,,,,Sialis,,,PRD,0,3,4,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,1,5.666666667,Cool
932,Ectemnia,,Arthropoda,,,,Insecta,,,,Diptera,,,,Simuliidae,,,,Ectemnia,,,C-F,0,,1,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
683,Simuliidae,,Arthropoda,,,,Insecta,,,,Diptera,,,,Simuliidae,,,,Na,,,C-F,0,,6,Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
684,Prosimulium,,Arthropoda,,,,Insecta,,,,Diptera,,,,Simuliidae,,,,Prosimulium,,,C-F,0,4,4,CT DEP new,,,G.Hoffman,01-Dec-02,,,1.333333333,Cold
685,Simulium,,Arthropoda,,,,Insecta,,,,Diptera,,,,Simuliidae,,,,Simulium,,,C-F,0,5,5,CT DEP new,,,G.Hoffman,01-Dec-02,,6,5.666666667,Cool
687,Simulium vittatum,,Arthropoda,,,,Insecta,,,,Diptera,,,,Simuliidae,,,,Simulium,vittatum,,C-F,0,5,5,,,,G.Hoffman,31-Aug-05,,6,5.666666667,Cool
1159,Simulium ubiquitum,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Simuliidae,Simuliinae,Simuliini,Na,Simulium,Ubiquitum,,C-F,,5,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,6,5.666666667,Cool
686,Simulium jenningsi,,Arthropoda,,,,Insecta,,,,Diptera,,,,Simuliidae,,,,Simulium,jenningsi,,C-F,0,5,4,,,,G.Hoffman,18-May-05,,6,5.666666667,Cool
145,Simulium venustum group,,Arthropoda,,,,Insecta,,,,Diptera,,,,Simuliidae,,,,Simulium,venustum,,C-F,0,5,6,,,,G.Hoffman,18-May-05,,6,5.666666667,Cool
1032,Simulium jenningsi group,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Simuliidae,Simuliinae,Simuliini,Na,Simulium,jenningsi,,C-F,0,5,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,6,5.666666667,Cool
1031,Simulium fibrinflatum,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Simuliidae,Simuliinae,Simuliini,Na,Simulium,fibrinflatum,,C-F,0,5,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,6,5.666666667,Cool
1033,Simulium tuberosum complex,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Simuliidae,Simuliinae,Simuliini,Na,Simulium,tuberosum,,C-F,0,5,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,6,5.666666667,Cool
1030,Simulium (Eusimulium),Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Simuliidae,Simuliinae,Simuliini,Na,Simulium,Na,,C-F,0,5,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,6,5.666666667,Cool
144,Simulium tuberosum group,,Arthropoda,,,,Insecta,,,,Diptera,,,,Simuliidae,,,,Simulium,tuberosum,,C-F,0,5,4,from Hilsenhoff,,added by LOTIC ID 2004,,17-Nov-05,,6,5.666666667,Cool
482,Stegopterna,,Arthropoda,,,,Insecta,,,,Diptera,,,,Simuliidae,,,,Stegopterna,,,C-F,0,,6,,,added by ecoanalysts,G.Hoffman,30-May-07,,,,
451,Siphlonuridae,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Siphlonuridae,,,,Na,,,C-G,1,,7,from Hilsenhoff,,added by LOTIC ID 2004,,17-Nov-05,,,,
146,Siphlonurus quebecensis,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Siphlonuridae,,,,Siphlonurus,quebecensis,,C-G,1,,7,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
452,Siphlonurus,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Siphlonuridae,,,,Siphlonurus,,,C-G,1,,7,from Hilsenhoff,,added by LOTIC ID 2004,,17-Nov-05,,,,
752,Climacia,,Arthropoda,,,,Insecta,,,,Neuroptera,,,,Sisyridae,,,,Climacia,,,PRD,0,,5,NY,,added by LOTIC ID 2004,,17-Nov-05,,,,
751,Sisyridae,,Arthropoda,,,,Insecta,,,,Neuroptera,,,,Sisyridae,,,,Na,,,PRD,0,,5,NY,,added by LOTIC ID 2004,,17-Nov-05,,,,
654,Sparganophilus,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Sparganophilidae,,,,Sparganophilus,,,C-G,0,,8,CT DEP new,,from prob mon split sample ARC,M.Beauchene,08-Apr-05,,,,
387,Sperchon,,Arthropoda,,,,Arachnida,,,,Trombidiformes,,,,Sperchonidae,,,,Sperchon,,,PRD,0,4,4,Rapid Bioassessment Protocols 1989,,,G.Hoffman,01-Dec-02,,6,3.666666667,Cool
388,Sperchonopsis,,Arthropoda,,,,Arachnida,,,,Trombidiformes,,,,Sperchonidae,,,,Sperchonopsis,,,PRD,0,4,4,Rapid Bioassessment Protocols 1989,,,M.Beauchene,13-Dec-04,,,3.666666667,Cool
1161,Staphylinidae,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Na,Na,Na,Na,Na,,PRD,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,,
929,Allognosta,,Arthropoda,,,,Insecta,,,,Diptera,,,,Stratiomyidae,,,,Allognosta,,,C-G,0,,-99,,,added by LOTIC ID 2004,,17-Nov-05,,,6.333333333,Cool
283,Stratiomyidae,,Arthropoda,,,,Insecta,,,,Diptera,,,,Stratiomyidae,,,,Na,,,C-G,0,,-99,,,,G.Hoffman,05-Jan-09,,,6.333333333,Cool
910,Nemotelus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Stratiomyidae,,,,Nemotelus,,,C-G,0,,-99,CTDEP,,added by LOTIC ID 2004,,17-Nov-05,,,6.333333333,Cool
534,Odontomyia,,Arthropoda,,,,Insecta,,,,Diptera,,,,Stratiomyidae,,,,Odontomyia,,,C-G,0,,-99,,,,G.Hoffman,31-Aug-05,,,6.333333333,Cool
285,Stygothrombium,,Arthropoda,,,,Arachnida,,,,Trombidiformes,,,,Stygothrombidiidae,,,,Stygothrombium,,,PRD,0,,4,Rapid Bioassessment Protocols 1989,,,G.Hoffman,29-Aug-13,,,,
1037,Succinea,Lophozoa,Mollusca,Na,Na,Na,Gastropoda,Na,Na,Na,Stylommatophora,Na,Na,Na,Succineidae,Na,Na,Na,Succinea,Na,,,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,,
533,Syrphidae,,Arthropoda,,,,Insecta,,,,Diptera,,,,Syrphidae,,,,Na,,,C-G,0,,10,from Hilsenhoff,,added by LOTIC ID 2004,,17-Nov-05,,,,
539,Chrysops,,Arthropoda,,,,Insecta,,,,Diptera,,,,Tabanidae,,,,Chrysops,,,PRD,0,4,6,Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,5.666666667,Cool
236,Hybomitra ,,Arthropoda,,,,Insecta,,,,Diptera,,,,Tabanidae,,,,Hybomitra,,,PRD,0,,5,,,Hybomitra sp.,G.Hoffman,08-Sep-08,,,5.666666667,Cool
538,Tabanidae,,Arthropoda,,,,Insecta,,,,Diptera,,,,Tabanidae,,,,Na,,,PRD,0,4,6,Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,5.666666667,Cool
540,Tabanus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Tabanidae,,,,Tabanus,,,PRD,0,4,5,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,5.666666667,Cool
11,Brachyptera,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Taeniopterygidae,,,,Brachyptera,,,SHR,1,,2,Hilsenhoff 1987,,,G.Hoffman,24-Apr-07,1,,,
328,Taeniopterygidae,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Taeniopterygidae,,,,Na,,,SHR,1,3,2,Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
911,Oemopteryx glacialis,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Taeniopterygidae,,,,Oemopteryx,glacialis,Brachyptera glacialis,SHR,1,3,1,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,,,
329,Oemopteryx,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Taeniopterygidae,,,,Oemopteryx,,Brachyptera,SHR,1,3,1,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,,,
310,Strophopteryx fasciata,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Taeniopterygidae,,,,Strophopteryx,fasciata,,SHR,1,,3,,,,G.Hoffman,31-Aug-07,,,,
290,Taenionema,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Taeniopterygidae,,,,Taenionema,,Brachyptera,SHR,1,3,2,Inferred from Hilsenhoff 1988,,added from EcoAnalysts 2009,G.Hoffman,05-Aug-10,1,,1,Cold
151,Taenionema atlanticum,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Taeniopterygidae,,,,Taenionema,atlanticum,Brachyptera pacifica,SHR,1,3,2,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,1,,1,Cold
331,Taeniopteryx,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Taeniopterygidae,,,,Taeniopteryx,,,SHR,1,3,2,Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,1.666666667,2,Cold
152,Taeniopteryx burksi group,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Taeniopterygidae,,,,Taeniopteryx,burksi,,SHR,1,3,2,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,1.666666667,2,Cold
